ensembl_id	gene_symbol	type	entrezgene
ENSG00000232053	AC009784.3	lincRNA	NA
ENSG00000231114	AC078842.4	lincRNA	NA
ENSG00000228031	AC078842.3	lincRNA	NA
ENSG00000225559	AC083867.4	lincRNA	NA
ENSG00000273081	RP4-813F11.4	lincRNA	NA
ENSG00000204990	RP5-842K16.1	lincRNA	NA
ENSG00000261797	RP11-744I24.3	lincRNA	NA
ENSG00000241881	U66059.58	lincRNA	NA
ENSG00000241657	TRBV11-2	lincRNA	NA
ENSG00000272619	RP11-563K23.1	lincRNA	NA
ENSG00000243583	RP4-669B10.3	lincRNA	NA
ENSG00000230746	AC006007.1	lincRNA	NA
ENSG00000261842	RP11-143I21.1	lincRNA	NA
ENSG00000273293	RP11-445N20.3	lincRNA	NA
ENSG00000273011	RP11-728K20.3	lincRNA	NA
ENSG00000260555	RP11-728K20.2	lincRNA	NA
ENSG00000241449	RP11-545G3.1	lincRNA	NA
ENSG00000242258	LINC00996	lincRNA	285972
ENSG00000261455	LINC01003	lincRNA	100128822
ENSG00000234722	AC073236.3	lincRNA	103724390
ENSG00000273344	PAXIP1-AS1	lincRNA	202781
ENSG00000228521	AC099552.3	lincRNA	NA
ENSG00000225612	AC099552.2	lincRNA	105375589
ENSG00000273117	AC144652.1	lincRNA	NA
ENSG00000236544	AC008060.8	lincRNA	NA
ENSG00000228569	AC073133.2	lincRNA	NA
ENSG00000233878	AC073133.1	lincRNA	285889
ENSG00000230033	RP5-1121A15.3	lincRNA	NA
ENSG00000236102	RP4-639J15.1	lincRNA	NA
ENSG00000229660	RP5-1142J19.1	lincRNA	NA
ENSG00000234210	AC006372.4	lincRNA	101927914
ENSG00000223872	AC006372.5	lincRNA	NA
ENSG00000231419	LINC00689	lincRNA	154822
ENSG00000237531	RP11-309M23.1	lincRNA	NA
ENSG00000236871	LINC00106	lincRNA	751580
ENSG00000223511	RP13-297E16.4	lincRNA	NA
ENSG00000234622	RP13-297E16.5	lincRNA	NA
ENSG00000230542	LINC00102	lincRNA	100359394
ENSG00000234449	RP11-706O15.3	lincRNA	NA
ENSG00000205663	RP11-706O15.5	lincRNA	NA
ENSG00000205662	RP11-706O15.7	lincRNA	NA
ENSG00000236513	RP11-707P20.1	lincRNA	101928201
ENSG00000236120	RP11-733O18.1	lincRNA	NA
ENSG00000231217	RP11-1M18.1	lincRNA	NA
ENSG00000230394	RP11-692P14.1	lincRNA	NA
ENSG00000229012	GS1-542M4.4	lincRNA	NA
ENSG00000228543	GS1-519E5.1	lincRNA	NA
ENSG00000227042	RP6-1O2.1	lincRNA	NA
ENSG00000234129	RP11-120D5.1	lincRNA	NA
ENSG00000261030	RP11-791M20.1	lincRNA	NA
ENSG00000235385	GS1-600G8.5	lincRNA	NA
ENSG00000226985	RP11-142G7.2	lincRNA	100133123
ENSG00000226434	RP11-1L9.1	lincRNA	NA
ENSG00000233535	RP1-122K4.2	lincRNA	NA
ENSG00000212663	RP1-122K4.3	lincRNA	NA
ENSG00000225882	RP3-410B11.1	lincRNA	105373144
ENSG00000233067	RP11-40F8.2	lincRNA	NA
ENSG00000231846	RP11-494I9.2	lincRNA	NA
ENSG00000237019	GS1-433O24.1	lincRNA	NA
ENSG00000233403	RP11-86A5.1	lincRNA	NA
ENSG00000259849	VENTXP1	lincRNA	139538
ENSG00000242021	RP11-268G12.3	lincRNA	NA
ENSG00000228933	RP11-268G12.1	lincRNA	NA
ENSG00000223742	RP11-149B9.2	lincRNA	NA
ENSG00000233928	RP11-305F18.1	lincRNA	NA
ENSG00000233571	RP11-545D19.1	lincRNA	NA
ENSG00000259977	AL121578.2	lincRNA	NA
ENSG00000235806	RP4-646N3.1	lincRNA	NA
ENSG00000224610	RP11-265P11.1	lincRNA	NA
ENSG00000235304	RP11-265P11.2	lincRNA	286442
ENSG00000236747	RP11-157D23.1	lincRNA	101927449
ENSG00000234191	RP11-157D23.2	lincRNA	NA
ENSG00000261435	MIR1587	lincRNA	NA
ENSG00000223486	AC092198.1	lincRNA	NA
ENSG00000236393	RP11-320G24.1	lincRNA	101927476
ENSG00000223714	RP5-1172N10.2	lincRNA	105373185
ENSG00000233103	RP11-524P6.1	lincRNA	NA
ENSG00000231772	RP1-154K9.2	lincRNA	NA
ENSG00000224294	RP3-326I13.1	lincRNA	101927501
ENSG00000229563	RP11-245M24.1	lincRNA	101927528
ENSG00000270069	RP6-99M1.2	lincRNA	NA
ENSG00000269902	RP6-99M1.3	lincRNA	NA
ENSG00000231566	RP5-1158E12.3	lincRNA	401585
ENSG00000234613	RP5-1158E12.1	lincRNA	NA
ENSG00000236751	RP1-30G7.2	lincRNA	101927574
ENSG00000230844	ZNF674-AS1	lincRNA	401588
ENSG00000203402	RP11-571E6.3	lincRNA	NA
ENSG00000230100	RP11-344N17.8	lincRNA	NA
ENSG00000270012	LL0XNC01-7P3.1	lincRNA	NA
ENSG00000234390	USP27X-AS1	lincRNA	158572
ENSG00000230317	RP11-104D21.3	lincRNA	101926971
ENSG00000226530	RP11-348F1.2	lincRNA	NA
ENSG00000234766	RP11-56H2.2	lincRNA	NA
ENSG00000234019	RP11-236P24.3	lincRNA	NA
ENSG00000232593	RP11-258C19.5	lincRNA	102723508
ENSG00000270189	RP11-258C19.7	lincRNA	NA
ENSG00000227486	RP13-188A5.1	lincRNA	NA
ENSG00000230105	RP11-431N15.2	lincRNA	NA
ENSG00000204272	RP11-622K12.1	lincRNA	550643
ENSG00000260118	RP6-201G10.2	lincRNA	NA
ENSG00000215162	LINC00269	lincRNA	100996279
ENSG00000228160	RP13-57D9.3	lincRNA	NA
ENSG00000237265	RP11-402P6.9	lincRNA	100129291
ENSG00000215115	CXorf49	lincRNA	100130361
ENSG00000238106	RP11-402P6.7	lincRNA	NA
ENSG00000231774	RP11-402P6.11	lincRNA	NA
ENSG00000215113	CXorf49B	lincRNA	100132994
ENSG00000229583	RP1-172N19.1	lincRNA	NA
ENSG00000225396	RP11-69A21.2	lincRNA	105373251
ENSG00000204119	LINC00684	lincRNA	NA
ENSG00000270641	TSIX	lincRNA	9383
ENSG00000229807	XIST	lincRNA	7503
ENSG00000225470	JPX	lincRNA	554203
ENSG00000228906	RP13-216E22.4	lincRNA	NA
ENSG00000230590	FTX	lincRNA	100302692
ENSG00000226854	RP11-212D3.4	lincRNA	NA
ENSG00000272294	RP3-326L13.3	lincRNA	NA
ENSG00000235461	RP5-928E24.2	lincRNA	101928128
ENSG00000225012	RP13-348B13.2	lincRNA	NA
ENSG00000206062	RP13-212L9.1	lincRNA	NA
ENSG00000223546	LINC00630	lincRNA	100287765
ENSG00000239407	LL0XNC01-237H1.2	lincRNA	NA
ENSG00000260802	LINC00890	lincRNA	401613
ENSG00000241743	RP5-964N17.1	lincRNA	NA
ENSG00000235244	RP11-761E20.1	lincRNA	642776
ENSG00000230159	RP11-232D9.3	lincRNA	NA
ENSG00000203650	RP4-562J12.2	lincRNA	101928287
ENSG00000230392	RP5-1139I1.1	lincRNA	101928336
ENSG00000224281	SLC25A5-AS1	lincRNA	100303728
ENSG00000234493	GS1-421I3.2	lincRNA	101928941
ENSG00000228139	GS1-421I3.4	lincRNA	104797536
ENSG00000260585	RP13-192B19.2	lincRNA	NA
ENSG00000232412	RP1-315G1.3	lincRNA	101928402
ENSG00000237208	RP11-13E5.2	lincRNA	101928495
ENSG00000260683	CTD-2076M15.1	lincRNA	NA
ENSG00000225689	RP1-30E17.2	lincRNA	NA
ENSG00000229702	RP1-274L7.1	lincRNA	NA
ENSG00000213468	RP11-453F18__B.1	lincRNA	286467
ENSG00000223749	MIR503HG	lincRNA	84848
ENSG00000227060	LINC00629	lincRNA	100506757
ENSG00000235813	RP11-308B5.2	lincRNA	NA
ENSG00000236091	RP3-473B4.3	lincRNA	340581
ENSG00000228372	RP11-85L21.4	lincRNA	NA
ENSG00000196972	LINC00087	lincRNA	644596
ENSG00000224107	LINC00633	lincRNA	100129515
ENSG00000223809	RP11-85L21.6	lincRNA	NA
ENSG00000238210	RP13-210D15.4	lincRNA	101928677
ENSG00000229015	RP11-265D19.6	lincRNA	100506790
ENSG00000178947	LINC00086	lincRNA	399668
ENSG00000232611	RP11-1114A5.4	lincRNA	NA
ENSG00000233145	RP11-364B14.1	lincRNA	NA
ENSG00000231110	AC004070.1	lincRNA	105373343
ENSG00000229269	RP11-298A8.2	lincRNA	NA
ENSG00000223438	RP1-171K16.5	lincRNA	645188
ENSG00000225970	RP3-526F5.2	lincRNA	NA
ENSG00000235699	CXorf51B	lincRNA	100133053
ENSG00000224440	CXorf51A	lincRNA	100129239
ENSG00000238039	AF011889.2	lincRNA	NA
ENSG00000230153	AF003626.1	lincRNA	NA
ENSG00000269993	AF003625.3	lincRNA	NA
ENSG00000270052	WI2-80269A6.1	lincRNA	NA
ENSG00000214915	XX-FW80269A6.1	lincRNA	105377213
ENSG00000237736	U82670.4	lincRNA	NA
ENSG00000259886	U82695.10	lincRNA	NA
ENSG00000228616	RP11-66N11.7	lincRNA	NA
ENSG00000182366	FAM87A	lincRNA	157693
ENSG00000272005	RP11-91J19.4	lincRNA	NA
ENSG00000254269	CTD-2281E23.2	lincRNA	NA
ENSG00000254160	CTD-2281E23.3	lincRNA	NA
ENSG00000253640	CTD-2281E23.1	lincRNA	NA
ENSG00000260721	AF067845.1	lincRNA	NA
ENSG00000253696	KBTBD11-OT1	lincRNA	104266957
ENSG00000253764	RP11-439C15.4	lincRNA	101928058
ENSG00000270988	RP11-439C15.5	lincRNA	NA
ENSG00000253805	RP11-1049H7.2	lincRNA	NA
ENSG00000253444	AC133633.2	lincRNA	NA
ENSG00000253855	AC133633.1	lincRNA	NA
ENSG00000249694	RP11-378A12.1	lincRNA	NA
ENSG00000254319	RP11-134O21.1	lincRNA	101927815
ENSG00000253853	GS1-57L11.1	lincRNA	NA
ENSG00000253510	RP5-991O23.1	lincRNA	NA
ENSG00000254007	RP11-281H11.1	lincRNA	NA
ENSG00000253189	RP11-158A14.1	lincRNA	NA
ENSG00000253880	RP11-124B13.1	lincRNA	NA
ENSG00000271743	CTD-2541M15.3	lincRNA	NA
ENSG00000271927	CTD-2541M15.4	lincRNA	NA
ENSG00000245857	GS1-24F4.2	lincRNA	100652791
ENSG00000215374	FAM66B	lincRNA	100128890
ENSG00000225725	FAM66E	lincRNA	100132103
ENSG00000253505	CTA-398F10.1	lincRNA	NA
ENSG00000254153	CTA-398F10.2	lincRNA	NA
ENSG00000253343	CTD-3023L14.3	lincRNA	NA
ENSG00000253774	CTD-3023L14.1	lincRNA	NA
ENSG00000253130	CTD-3023L14.2	lincRNA	NA
ENSG00000254367	RP11-211C9.1	lincRNA	NA
ENSG00000253252	RP11-10A14.6	lincRNA	NA
ENSG00000248538	RP11-10A14.5	lincRNA	157273
ENSG00000254235	RP11-115J16.1	lincRNA	NA
ENSG00000253887	RP11-10A14.7	lincRNA	NA
ENSG00000253735	RP11-115J16.3	lincRNA	NA
ENSG00000254237	RP11-115J16.2	lincRNA	NA
ENSG00000253230	LINC00599	lincRNA	157627
ENSG00000253641	RP11-981G7.2	lincRNA	101929191
ENSG00000253678	RP11-981G7.3	lincRNA	NA
ENSG00000272505	RP11-981G7.6	lincRNA	NA
ENSG00000254839	AF131215.6	lincRNA	101929269
ENSG00000270076	AF131215.8	lincRNA	NA
ENSG00000236827	LINC00529	lincRNA	NA
ENSG00000269954	RP11-148O21.6	lincRNA	NA
ENSG00000170983	LINC00208	lincRNA	83655
ENSG00000227888	FAM66A	lincRNA	NA
ENSG00000270074	RP11-351I21.11	lincRNA	NA
ENSG00000270154	RP11-419I17.1	lincRNA	NA
ENSG00000254813	RP11-252C15.1	lincRNA	340357
ENSG00000255494	LINC00681	lincRNA	101409254
ENSG00000254753	RP11-480O10.1	lincRNA	NA
ENSG00000253648	RP11-77B22.2	lincRNA	NA
ENSG00000253184	RP11-13N12.2	lincRNA	NA
ENSG00000253496	RP11-13N12.1	lincRNA	NA
ENSG00000249258	RP11-468H14.2	lincRNA	NA
ENSG00000271948	RP11-242F4.2	lincRNA	NA
ENSG00000253671	RP11-806O11.1	lincRNA	NA
ENSG00000254054	RP11-156K13.3	lincRNA	NA
ENSG00000253557	RP11-1080G15.1	lincRNA	100128993
ENSG00000254242	RP11-1080G15.2	lincRNA	NA
ENSG00000254201	RP11-618M23.2	lincRNA	NA
ENSG00000253280	RP11-618M23.4	lincRNA	NA
ENSG00000253270	RP11-1105O14.1	lincRNA	NA
ENSG00000253733	LZTS1-AS1	lincRNA	100874051
ENSG00000253164	RP11-563N12.2	lincRNA	NA
ENSG00000253300	RP11-108E14.1	lincRNA	NA
ENSG00000254260	RP11-369E15.1	lincRNA	NA
ENSG00000254092	RP11-369E15.3	lincRNA	NA
ENSG00000253147	RP11-369E15.4	lincRNA	102467222
ENSG00000254026	RP11-369E15.2	lincRNA	NA
ENSG00000253199	RP11-421P23.1	lincRNA	286114
ENSG00000254040	RP11-421P23.2	lincRNA	NA
ENSG00000254334	RP11-24P4.1	lincRNA	101929172
ENSG00000253390	CTC-756D1.2	lincRNA	NA
ENSG00000253986	CTC-756D1.3	lincRNA	NA
ENSG00000254002	RP11-213G6.2	lincRNA	NA
ENSG00000253891	RP11-203E8.1	lincRNA	NA
ENSG00000253832	CTD-2168K21.1	lincRNA	NA
ENSG00000253476	RP11-395I14.2	lincRNA	NA
ENSG00000253100	RP11-219J21.1	lincRNA	NA
ENSG00000253342	RP11-219J21.2	lincRNA	NA
ENSG00000254178	RP11-299D14.2	lincRNA	NA
ENSG00000253632	RP11-486M23.1	lincRNA	NA
ENSG00000253182	RP11-486M23.2	lincRNA	NA
ENSG00000251191	LINC00589	lincRNA	619351
ENSG00000253490	AC145110.1	lincRNA	101929450
ENSG00000248964	RP11-94H18.1	lincRNA	101929470
ENSG00000254086	RP11-94H18.2	lincRNA	NA
ENSG00000253604	RP11-489E7.1	lincRNA	NA
ENSG00000253279	FAM183CP	lincRNA	286135
ENSG00000271869	RP11-51J9.5	lincRNA	NA
ENSG00000272375	RP11-51J9.6	lincRNA	NA
ENSG00000253377	RP11-566H8.3	lincRNA	NA
ENSG00000254095	RP11-566H8.2	lincRNA	NA
ENSG00000253275	RP11-566H8.1	lincRNA	NA
ENSG00000272327	RP11-1002K11.1	lincRNA	NA
ENSG00000247134	RP11-11N9.4	lincRNA	NA
ENSG00000272338	RP11-722E23.2	lincRNA	NA
ENSG00000253642	RP11-317N12.1	lincRNA	NA
ENSG00000254194	RP1-273G13.3	lincRNA	NA
ENSG00000254302	RP11-431M3.1	lincRNA	NA
ENSG00000253108	RP1-84O15.2	lincRNA	NA
ENSG00000254033	RP11-431M3.2	lincRNA	NA
ENSG00000254344	RP11-258J10.1	lincRNA	103689844
ENSG00000253452	RP11-473J6.1	lincRNA	NA
ENSG00000253524	RP11-89M20.2	lincRNA	NA
ENSG00000253363	RP11-962G15.1	lincRNA	NA
ENSG00000254038	RP11-419C23.1	lincRNA	NA
ENSG00000253123	RP11-527N22.1	lincRNA	NA
ENSG00000253746	RP11-527N22.2	lincRNA	NA
ENSG00000253161	RP11-150O12.1	lincRNA	100507420
ENSG00000253388	RP11-150O12.2	lincRNA	NA
ENSG00000254111	RP11-150O12.5	lincRNA	105379379
ENSG00000254290	RP11-150O12.3	lincRNA	NA
ENSG00000254306	RP11-150O12.4	lincRNA	NA
ENSG00000272092	RP11-350N15.5	lincRNA	NA
ENSG00000253361	RP11-675F6.3	lincRNA	NA
ENSG00000254100	RP11-675F6.4	lincRNA	NA
ENSG00000254321	RP11-495O10.1	lincRNA	NA
ENSG00000254067	RP11-122L4.1	lincRNA	NA
ENSG00000254082	CTD-2024D23.1	lincRNA	NA
ENSG00000253381	RP11-359E19.1	lincRNA	NA
ENSG00000253665	RP11-359E19.2	lincRNA	NA
ENSG00000254143	RP11-470M17.2	lincRNA	NA
ENSG00000253802	CTA-392C11.1	lincRNA	NA
ENSG00000253354	CTA-392C11.2	lincRNA	NA
ENSG00000272479	RP11-301G7.1	lincRNA	NA
ENSG00000254383	RP11-465K16.1	lincRNA	NA
ENSG00000253396	RP11-15G16.1	lincRNA	105379391
ENSG00000260588	RP11-930P14.2	lincRNA	NA
ENSG00000271938	RP11-589C21.6	lincRNA	NA
ENSG00000272233	RP11-503E24.3	lincRNA	NA
ENSG00000253314	LINC00293	lincRNA	497634
ENSG00000253745	RP11-350F16.1	lincRNA	NA
ENSG00000253782	RP11-350F16.2	lincRNA	NA
ENSG00000255366	RP11-1134I14.8	lincRNA	NA
ENSG00000253140	RP11-567J20.3	lincRNA	NA
ENSG00000253688	RP11-567J20.2	lincRNA	NA
ENSG00000233858	AC026904.1	lincRNA	NA
ENSG00000253702	RP11-567J20.1	lincRNA	105375823
ENSG00000253455	RP11-770E5.3	lincRNA	101929217
ENSG00000253892	RP11-770E5.2	lincRNA	NA
ENSG00000253474	RP11-10H3.1	lincRNA	NA
ENSG00000253380	RP11-738G5.1	lincRNA	100507464
ENSG00000253484	RP11-109P6.2	lincRNA	NA
ENSG00000271148	RP11-401N18.1	lincRNA	NA
ENSG00000272076	RP11-11C20.3	lincRNA	NA
ENSG00000272024	RP11-546K22.3	lincRNA	NA
ENSG00000253844	RP11-546K22.1	lincRNA	NA
ENSG00000254136	RP11-546K22.2	lincRNA	NA
ENSG00000253924	RP11-1023P17.2	lincRNA	NA
ENSG00000260484	RP11-1081M5.2	lincRNA	NA
ENSG00000253369	RP11-1081M5.1	lincRNA	NA
ENSG00000254204	RP11-400K9.3	lincRNA	NA
ENSG00000237807	RP11-400K9.4	lincRNA	NA
ENSG00000260955	RP11-30L15.6	lincRNA	105375839
ENSG00000254142	RP11-53M11.3	lincRNA	NA
ENSG00000271722	RP11-446E9.2	lincRNA	NA
ENSG00000272343	RP11-140I16.3	lincRNA	NA
ENSG00000246430	LINC00968	lincRNA	100507632
ENSG00000253139	RP11-17A4.3	lincRNA	NA
ENSG00000254055	RP11-17A4.4	lincRNA	105375851
ENSG00000253301	RP11-513O17.2	lincRNA	100507651
ENSG00000253614	RP11-513O17.3	lincRNA	286177
ENSG00000215117	LINC00588	lincRNA	26138
ENSG00000253871	RP11-756K15.2	lincRNA	101929488
ENSG00000253821	RP11-246K15.1	lincRNA	NA
ENSG00000253322	RP11-388G22.1	lincRNA	NA
ENSG00000254139	CTD-2339F6.1	lincRNA	286178
ENSG00000253376	RP11-44D19.1	lincRNA	NA
ENSG00000205293	RP11-1112C15.1	lincRNA	100505477
ENSG00000253523	RP11-1112C15.2	lincRNA	NA
ENSG00000253116	RP11-648L3.2	lincRNA	NA
ENSG00000253281	RP11-716D16.1	lincRNA	101929528
ENSG00000253260	RP11-379I19.1	lincRNA	NA
ENSG00000253879	RP11-379I19.3	lincRNA	NA
ENSG00000254775	RP11-27P7.1	lincRNA	NA
ENSG00000251396	RP11-163N6.2	lincRNA	100505532
ENSG00000228862	RP11-91I20.3	lincRNA	NA
ENSG00000254869	RP11-91I20.2	lincRNA	NA
ENSG00000255289	RP11-91I20.1	lincRNA	NA
ENSG00000254777	AC022182.1	lincRNA	NA
ENSG00000254802	AC022182.3	lincRNA	100130298
ENSG00000251127	RP11-280G9.1	lincRNA	NA
ENSG00000254119	RP11-705O24.1	lincRNA	101929628
ENSG00000253834	RP11-705O24.3	lincRNA	NA
ENSG00000254120	RP11-705O24.2	lincRNA	NA
ENSG00000270673	YTHDF3-AS1	lincRNA	101410533
ENSG00000261542	RP11-16E18.3	lincRNA	NA
ENSG00000253205	CTD-3046C4.1	lincRNA	NA
ENSG00000253894	RP11-45K10.2	lincRNA	102724612
ENSG00000253583	RP11-573J24.1	lincRNA	NA
ENSG00000253762	RP11-579E24.2	lincRNA	NA
ENSG00000253734	RP11-579E24.1	lincRNA	286184
ENSG00000254377	LINC00966	lincRNA	100130155
ENSG00000254006	RP11-1D12.2	lincRNA	105375878
ENSG00000254081	CTD-3025N20.2	lincRNA	286186
ENSG00000272010	CTD-3025N20.3	lincRNA	NA
ENSG00000272192	CTD-2532N20.1	lincRNA	NA
ENSG00000253190	AC084082.3	lincRNA	NA
ENSG00000253138	LINC00967	lincRNA	100505659
ENSG00000246145	RP11-346I3.4	lincRNA	100505676
ENSG00000245910	SNHG6	lincRNA	641638
ENSG00000271966	RP11-7F18.2	lincRNA	NA
ENSG00000254337	RP11-865I6.2	lincRNA	NA
ENSG00000253658	RP11-600K15.1	lincRNA	100505718
ENSG00000253373	RP11-21C17.1	lincRNA	NA
ENSG00000253479	RP11-744J10.3	lincRNA	100505739
ENSG00000253143	Metazoa_SRP	lincRNA	NA
ENSG00000253967	RP11-333A23.4	lincRNA	101926892
ENSG00000254277	RP11-1144P22.1	lincRNA	NA
ENSG00000253287	RP11-281N10.1	lincRNA	NA
ENSG00000253317	RP11-142A23.1	lincRNA	NA
ENSG00000254347	RP11-351E7.1	lincRNA	NA
ENSG00000253784	RP11-1145L24.1	lincRNA	NA
ENSG00000260838	RP11-531A24.3	lincRNA	NA
ENSG00000253339	RP11-434I12.3	lincRNA	NA
ENSG00000253235	RP11-434I12.4	lincRNA	NA
ENSG00000253302	STAU2-AS1	lincRNA	100128126
ENSG00000254538	RP11-463D19.1	lincRNA	NA
ENSG00000254288	RP11-6I2.3	lincRNA	NA
ENSG00000253115	RP11-6I2.4	lincRNA	NA
ENSG00000254043	RP11-3N13.2	lincRNA	NA
ENSG00000253712	RP11-697M17.2	lincRNA	NA
ENSG00000249395	CASC9	lincRNA	101805492
ENSG00000270866	RP11-706J10.2	lincRNA	NA
ENSG00000271167	RP11-706J10.3	lincRNA	NA
ENSG00000254300	RP11-706J10.1	lincRNA	101926978
ENSG00000253416	RP11-48D4.2	lincRNA	NA
ENSG00000254366	RP11-38H17.1	lincRNA	102724874
ENSG00000254001	RP11-91P17.1	lincRNA	NA
ENSG00000254266	RP11-594N15.2	lincRNA	101927003
ENSG00000261618	RP11-79H23.3	lincRNA	NA
ENSG00000253659	RP11-1114I9.1	lincRNA	NA
ENSG00000272138	RP11-27N21.3	lincRNA	101927067
ENSG00000249328	RP11-26J3.1	lincRNA	101927040
ENSG00000272264	RP11-92K15.3	lincRNA	NA
ENSG00000253238	RP11-941H19.3	lincRNA	NA
ENSG00000254162	RP11-48B3.3	lincRNA	NA
ENSG00000260317	RP11-48B3.4	lincRNA	NA
ENSG00000254060	RP11-172E10.1	lincRNA	NA
ENSG00000254177	RP11-1149M10.1	lincRNA	NA
ENSG00000253214	RP11-1149M10.2	lincRNA	NA
ENSG00000272425	RP11-363E6.4	lincRNA	NA
ENSG00000254689	RP11-354A14.1	lincRNA	NA
ENSG00000254123	RP11-99H20.1	lincRNA	105375929
ENSG00000253503	RP11-653B10.1	lincRNA	NA
ENSG00000253836	RP11-731N10.1	lincRNA	NA
ENSG00000254394	CTD-2272D18.1	lincRNA	101927141
ENSG00000253898	RP11-51M18.1	lincRNA	103352670
ENSG00000254202	RP11-120I21.2	lincRNA	NA
ENSG00000254380	RP11-317J10.4	lincRNA	NA
ENSG00000253154	CTA-392E5.1	lincRNA	NA
ENSG00000254231	CTD-2284J15.1	lincRNA	105375624
ENSG00000253778	RP11-386D6.2	lincRNA	NA
ENSG00000271156	RP11-642C5.1	lincRNA	NA
ENSG00000251136	RP11-37B2.1	lincRNA	101929709
ENSG00000253394	LINC00534	lincRNA	100874052
ENSG00000253799	LINC01030	lincRNA	101937451
ENSG00000253901	RP11-122C21.1	lincRNA	NA
ENSG00000253682	RP11-700E23.2	lincRNA	NA
ENSG00000253749	RP11-700E23.1	lincRNA	NA
ENSG00000253371	RP11-587H10.1	lincRNA	NA
ENSG00000253634	RP11-587H10.2	lincRNA	102724710
ENSG00000253177	RP11-100L22.1	lincRNA	NA
ENSG00000254020	RP11-100L22.4	lincRNA	NA
ENSG00000253577	RP11-100L22.3	lincRNA	NA
ENSG00000253960	RP11-388K12.1	lincRNA	NA
ENSG00000254089	RP11-388K12.2	lincRNA	NA
ENSG00000254057	RP3-388N13.3	lincRNA	NA
ENSG00000264448	MIR378D2	lincRNA	NA
ENSG00000253585	KB-1184D12.1	lincRNA	NA
ENSG00000253704	RP11-267M23.4	lincRNA	NA
ENSG00000253773	KB-1047C11.2	lincRNA	100616530
ENSG00000253351	KB-1047C11.1	lincRNA	619344
ENSG00000253872	RP11-90D11.1	lincRNA	NA
ENSG00000248762	RP11-31K23.2	lincRNA	NA
ENSG00000270131	KB-1043D8.8	lincRNA	NA
ENSG00000253105	KB-1448A5.1	lincRNA	102724804
ENSG00000260640	KB-1000E4.2	lincRNA	NA
ENSG00000254267	KB-1458E12.1	lincRNA	NA
ENSG00000271930	RP11-44N12.5	lincRNA	NA
ENSG00000229625	RP11-44N12.2	lincRNA	NA
ENSG00000253948	RP11-410L14.2	lincRNA	105375666
ENSG00000253217	KB-1991G8.1	lincRNA	NA
ENSG00000253824	KB-173C10.2	lincRNA	NA
ENSG00000253842	KB-173C10.1	lincRNA	NA
ENSG00000248599	RP11-302J23.1	lincRNA	441374
ENSG00000253395	KB-1460A1.1	lincRNA	NA
ENSG00000253355	KB-1460A1.2	lincRNA	NA
ENSG00000253737	KB-1460A1.3	lincRNA	NA
ENSG00000261087	KB-1460A1.5	lincRNA	NA
ENSG00000271882	KB-1410C5.5	lincRNA	NA
ENSG00000253679	KB-1410C5.2	lincRNA	105375679
ENSG00000253282	KB-1410C5.3	lincRNA	NA
ENSG00000253644	KB-1930G5.3	lincRNA	105375680
ENSG00000254084	KB-1930G5.4	lincRNA	NA
ENSG00000253669	KB-1732A1.1	lincRNA	401472
ENSG00000253385	KB-1254G8.1	lincRNA	NA
ENSG00000254281	KB-1507C5.4	lincRNA	NA
ENSG00000266289	RP11-1C8.6	lincRNA	NA
ENSG00000261670	RP11-1C8.5	lincRNA	NA
ENSG00000271830	RP11-1C8.7	lincRNA	NA
ENSG00000253526	RP11-152P17.3	lincRNA	NA
ENSG00000254021	RP11-778D12.2	lincRNA	NA
ENSG00000254615	RP11-395G23.3	lincRNA	NA
ENSG00000253949	RP11-790J24.1	lincRNA	NA
ENSG00000253956	RP11-211F2.1	lincRNA	NA
ENSG00000253122	RP11-238I10.1	lincRNA	NA
ENSG00000253717	KB-1299A7.2	lincRNA	NA
ENSG00000253877	RP11-946L20.2	lincRNA	101927459
ENSG00000253103	RP11-946L20.4	lincRNA	101927487
ENSG00000253489	RP11-114O8.1	lincRNA	NA
ENSG00000253434	RP11-1101K5.1	lincRNA	105375707
ENSG00000254262	RP11-58O3.2	lincRNA	NA
ENSG00000254339	RP11-267L5.1	lincRNA	NA
ENSG00000249917	LINC00536	lincRNA	100859921
ENSG00000253672	RP11-536K17.1	lincRNA	NA
ENSG00000253972	RP11-4K16.2	lincRNA	105375726
ENSG00000245330	KB-1471A8.1	lincRNA	NA
ENSG00000254343	RP11-760H22.2	lincRNA	NA
ENSG00000253619	RP11-369K17.1	lincRNA	NA
ENSG00000254209	RP11-3G20.1	lincRNA	105375732
ENSG00000248478	RP11-3G20.2	lincRNA	NA
ENSG00000254018	RP11-785H20.1	lincRNA	NA
ENSG00000254303	RP11-398G24.2	lincRNA	NA
ENSG00000255364	RP11-94A24.1	lincRNA	NA
ENSG00000255325	RP11-96B2.1	lincRNA	NA
ENSG00000253819	RP11-973F15.1	lincRNA	104266958
ENSG00000263443	RP11-973F15.2	lincRNA	NA
ENSG00000272384	RP11-44N11.2	lincRNA	NA
ENSG00000272043	RP11-44N11.3	lincRNA	NA
ENSG00000259631	RP11-557C18.4	lincRNA	NA
ENSG00000254113	RP11-174I12.2	lincRNA	NA
ENSG00000254000	RP11-245A18.1	lincRNA	NA
ENSG00000214803	RP11-37N22.1	lincRNA	101927588
ENSG00000253227	RP11-383J24.1	lincRNA	NA
ENSG00000271975	RP11-383J24.6	lincRNA	NA
