ensembl_id	entrezgene_id	genesymbol	biotype	Length
ENSG00000251173	NA	UCHL1-AS1	antisense	745
ENSG00000251174	NA	TSEN2P1	pseudogene	1387
ENSG00000251175	NA	RP11-45L9.1	antisense	826
ENSG00000251176	NA	RP11-97E7.1	lincRNA	404
ENSG00000251177	NA	RP11-401E5.2	pseudogene	1618
ENSG00000251178	NA	OR7E21P	pseudogene	987
ENSG00000251179	NA	RP11-893F2.9	antisense	750
ENSG00000251182	NA	RP11-617I14.1	lincRNA	507
ENSG00000251183	NA	AC091962.3	lincRNA	537
ENSG00000251185	NA	RP11-542G1.1	lincRNA	469
ENSG00000251186	NA	RP11-689P11.3	antisense	592
ENSG00000251187	NA	CTC-459M5.2	antisense	995
ENSG00000251188	NA	RP11-478C6.6	pseudogene	550
ENSG00000251189	NA	CTD-2196P11.2	lincRNA	554
ENSG00000251191	NA	LINC00589	lincRNA	2074
ENSG00000251192	641339	ZNF674	protein_coding	4832
ENSG00000251193	NA	RP11-72K17.1	pseudogene	1020
ENSG00000251194	NA	RP1-68D18.2	sense_intronic	704
ENSG00000251195	NA	RP11-378N18.1	pseudogene	285
ENSG00000251196	NA	RP11-54F2.1	pseudogene	676
ENSG00000251199	NA	RP11-400D2.2	lincRNA	1111
ENSG00000251200	NA	RP11-6E9.5	antisense	449
ENSG00000251203	NA	RP11-14I17.1	pseudogene	669
ENSG00000251204	NA	CTC-278L1.1	pseudogene	1666
ENSG00000251205	NA	CTD-2050E21.2	lincRNA	525
ENSG00000251206	NA	CTD-2187J20.1	lincRNA	509
ENSG00000251209	NA	LINC00923	protein_coding	2342
ENSG00000251210	NA	RP11-168E17.1	lincRNA	968
ENSG00000251211	NA	RP11-889L3.4	pseudogene	861
ENSG00000251212	NA	MTND5P4	pseudogene	288
ENSG00000251213	NA	RP11-248N22.2	lincRNA	335
ENSG00000251214	NA	CTD-2308B18.1	lincRNA	451
ENSG00000251215	NA	GOLGA5P1	pseudogene	980
ENSG00000251216	NA	RP11-161D15.3	lincRNA	1993
ENSG00000251218	NA	RP11-1057B8.2	lincRNA	2096
ENSG00000251219	NA	EMCN-IT2	sense_intronic	562
ENSG00000251220	NA	RFPL4AP3	pseudogene	345
ENSG00000251221	NA	CTC-325J23.3	lincRNA	440
ENSG00000251223	NA	RP11-627H22.5	pseudogene	1534
ENSG00000251224	NA	CNOT10-AS1	antisense	421
ENSG00000251226	NA	RP11-469N6.1	lincRNA	3684
ENSG00000251228	NA	RP11-192C21.3	pseudogene	249
ENSG00000251229	NA	RP11-503N18.5	pseudogene	900
ENSG00000251230	NA	RP11-701P16.5	lincRNA	986
ENSG00000251234	NA	PSMA2P2	pseudogene	686
ENSG00000251235	NA	RP11-156N15.1	pseudogene	475
ENSG00000251236	NA	RP11-468N14.1	pseudogene	733
ENSG00000251237	NA	CTD-2207L17.2	pseudogene	289
ENSG00000251239	NA	CTB-22K21.2	antisense	201
ENSG00000251243	NA	AC005178.1	pseudogene	440
ENSG00000251244	NA	RP13-487K5.1	lincRNA	519
ENSG00000251247	25850	ZNF345	protein_coding	4736
ENSG00000251248	NA	RP11-223C24.2	lincRNA	440
ENSG00000251249	100505685	RP11-73G16.1	processed_transcript	2652
ENSG00000251250	NA	RP11-404K5.4	lincRNA	332
ENSG00000251252	NA	MTND2P31	pseudogene	616
ENSG00000251253	NA	MTHFD2P4	pseudogene	1025
ENSG00000251254	NA	GTF2F2P1	pseudogene	675
ENSG00000251256	NA	RP11-273B19.1	lincRNA	465
ENSG00000251257	NA	CTD-2263F21.1	antisense	724
ENSG00000251258	442247	RFPL4B	protein_coding	1202
ENSG00000251259	NA	AC004069.2	lincRNA	549
ENSG00000251260	NA	WDFY3-AS1	antisense	79
ENSG00000251261	NA	OR7H2P	pseudogene	306
ENSG00000251264	NA	RP11-545H22.1	lincRNA	624
ENSG00000251266	NA	RP11-340A13.2	lincRNA	749
ENSG00000251270	NA	RP11-231L11.1	antisense	392
ENSG00000251271	NA	ALG1L7P	pseudogene	661
ENSG00000251273	NA	RP11-549K20.1	lincRNA	534
ENSG00000251274	NA	RP11-436H11.4	antisense	526
ENSG00000251275	NA	AC006335.2	pseudogene	140
ENSG00000251276	NA	MAGI2-AS1	antisense	472
ENSG00000251278	NA	AC006499.2	pseudogene	514
ENSG00000251279	NA	CTC-436P18.1	antisense	538
ENSG00000251281	NA	CTD-2066L21.2	lincRNA	425
ENSG00000251283	NA	RP11-171N4.2	protein_coding	607
ENSG00000251284	NA	RP13-644M16.1	pseudogene	1178
ENSG00000251285	NA	RP11-147K6.2	pseudogene	251
ENSG00000251286	NA	RP11-588F10.1	pseudogene	1042
ENSG00000251287	644974	ALG1L2	pseudogene	1584
ENSG00000251288	NA	RP11-10L12.2	pseudogene	1241
ENSG00000251291	NA	RP11-400D2.3	lincRNA	430
ENSG00000251292	NA	RP11-380P13.2	lincRNA	639
ENSG00000251293	NA	CTC-552D5.1	lincRNA	433
ENSG00000251294	NA	RP11-116O11.1	antisense	1791
ENSG00000251296	NA	AC006499.7	pseudogene	607
ENSG00000251297	NA	TUBB7P	pseudogene	1305
ENSG00000251298	NA	RP11-425A23.1	antisense	568
ENSG00000251299	NA	SLC25A15P3	pseudogene	290
ENSG00000251300	NA	RP11-54P19.1	pseudogene	793
ENSG00000251301	NA	RP11-81H14.2	lincRNA	2695
ENSG00000251303	NA	CTD-2003D5.1	pseudogene	460
ENSG00000251304	NA	RP11-321E2.5	pseudogene	603
ENSG00000251306	NA	NDUFB4P2	pseudogene	391
ENSG00000251307	NA	RP11-506H20.1	antisense	728
ENSG00000251308	NA	MRPS33P3	pseudogene	322
ENSG00000251309	NA	RP11-498M5.2	antisense	603
ENSG00000251310	NA	RP11-706F1.1	lincRNA	412
ENSG00000251311	NA	RP11-249M12.2	lincRNA	707
ENSG00000251312	NA	AC004062.2	pseudogene	645
ENSG00000251313	NA	RP11-747H12.5	pseudogene	781
ENSG00000251314	NA	CTD-2337A12.1	antisense	1452
ENSG00000251317	NA	KLF17P2	pseudogene	245
ENSG00000251320	NA	CTC-327F10.4	antisense	593
ENSG00000251321	NA	PCAT4	lincRNA	2247
ENSG00000251322	85358	SHANK3	protein_coding	7515
ENSG00000251323	NA	RP11-452H21.4	lincRNA	1642
ENSG00000251324	NA	RP11-79P5.5	antisense	440
ENSG00000251325	NA	RP11-415C15.3	lincRNA	649
ENSG00000251326	NA	RP11-521E5.1	lincRNA	630
ENSG00000251329	NA	RP11-240A16.1	lincRNA	849
ENSG00000251330	NA	CTD-2283N19.1	antisense	514
ENSG00000251331	NA	RP11-689K5.3	lincRNA	353
ENSG00000251332	NA	RP11-177C12.4	pseudogene	710
ENSG00000251333	NA	RTN3P1	pseudogene	711
ENSG00000251334	NA	RP11-317G22.2	pseudogene	299
ENSG00000251336	NA	RP11-540E16.2	lincRNA	401
ENSG00000251338	NA	AC006499.1	pseudogene	1117
ENSG00000251339	NA	RP11-506N2.1	lincRNA	1813
ENSG00000251340	NA	RP11-461G12.2	pseudogene	1137
ENSG00000251342	NA	CTC-235G5.2	pseudogene	1098
ENSG00000251345	NA	RP11-392L5.2	pseudogene	993
ENSG00000251347	NA	IRF5P1	pseudogene	2164
ENSG00000251348	NA	HSPD1P11	pseudogene	1702
ENSG00000251350	NA	RP11-328N19.1	lincRNA	2823
ENSG00000251352	NA	RP11-451H23.2	pseudogene	707
ENSG00000251353	NA	MTND3P5	pseudogene	333
ENSG00000251354	NA	RP11-697N18.1	pseudogene	779
ENSG00000251356	NA	RAB5CP2	pseudogene	637
ENSG00000251359	NA	WWC2-AS2	lincRNA	2183
ENSG00000251360	NA	KHDC1P1	pseudogene	508
ENSG00000251361	NA	CTD-2091N23.1	lincRNA	625
ENSG00000251363	NA	RP11-129M6.1	lincRNA	696
ENSG00000251364	NA	CTD-2516F10.2	antisense	7010
ENSG00000251365	NA	RP11-332J15.3	lincRNA	596
ENSG00000251366	NA	DBIP2	pseudogene	262
ENSG00000251367	NA	RP11-231G15.2	lincRNA	600
ENSG00000251368	NA	RP11-175M2.1	pseudogene	196
ENSG00000251369	162972	ZNF550	protein_coding	4610
ENSG00000251370	NA	CTD-2201E9.1	lincRNA	1679
ENSG00000251371	NA	CTD-2318H23.1	lincRNA	540
ENSG00000251372	NA	LINC00499	lincRNA	1350
ENSG00000251373	NA	RP11-68D16.1	pseudogene	913
ENSG00000251374	NA	RPS23P5	pseudogene	103
ENSG00000251376	NA	CTD-2313F11.2	lincRNA	591
ENSG00000251377	NA	RP11-18H21.3	lincRNA	787
ENSG00000251378	NA	AC096582.9	pseudogene	81
ENSG00000251379	NA	RP11-484O2.1	antisense	871
ENSG00000251380	140947	C5orf20	protein_coding	3
ENSG00000251381	NA	LINC00958	lincRNA	2202
ENSG00000251383	NA	RP11-542G1.3	lincRNA	1143
ENSG00000251385	NA	RP11-63H19.2	pseudogene	1129
ENSG00000251387	NA	CTB-35F21.3	lincRNA	451
ENSG00000251388	NA	RP11-427M20.1	lincRNA	619
ENSG00000251389	NA	YTHDF1P1	pseudogene	1646
ENSG00000251391	NA	RP11-305P14.1	lincRNA	445
ENSG00000251393	NA	RP1-240K6.3	processed_transcript	251
ENSG00000251395	NA	FTH1P9	pseudogene	355
ENSG00000251396	NA	RP11-163N6.2	lincRNA	4428
ENSG00000251398	NA	RP11-149A7.2	lincRNA	508
ENSG00000251399	NA	RP11-234K19.1	lincRNA	355
ENSG00000251400	NA	ALDH7A1P1	pseudogene	1533
ENSG00000251401	NA	RP11-11N6.1	pseudogene	128
ENSG00000251402	NA	FAM90A25P	pseudogene	1395
ENSG00000251405	NA	CTB-109A12.1	sense_overlapping	2593
ENSG00000251407	NA	MTND1P22	pseudogene	951
ENSG00000251408	NA	RP11-586D19.2	lincRNA	4121
ENSG00000251409	NA	AC008592.4	antisense	321
ENSG00000251410	NA	AC007106.1	lincRNA	600
ENSG00000251411	NA	RP11-397E7.4	pseudogene	1110
ENSG00000251412	NA	AC006296.1	lincRNA	703
ENSG00000251413	NA	RP11-534L6.5	sense_intronic	597
ENSG00000251414	NA	RP11-843P14.1	antisense	528
ENSG00000251416	NA	RP11-140M13.1	lincRNA	255
ENSG00000251417	NA	RP11-1348G14.4	lincRNA	1930
ENSG00000251418	NA	RP11-655B23.1	pseudogene	647
ENSG00000251419	NA	RP11-524L6.4	pseudogene	1510
ENSG00000251421	NA	CTC-369A16.2	lincRNA	344
ENSG00000251423	NA	CTB-51A17.1	antisense	612
ENSG00000251424	NA	RP11-468N14.3	pseudogene	156
ENSG00000251426	NA	CTD-2247C11.4	lincRNA	642
ENSG00000251427	NA	RP13-644M16.2	pseudogene	709
ENSG00000251429	NA	RP11-597D13.7	pseudogene	3616
ENSG00000251430	NA	RP11-63H19.1	pseudogene	196
ENSG00000251431	NA	AC008984.5	pseudogene	320
ENSG00000251432	NA	RP11-420A23.1	lincRNA	3283
ENSG00000251433	NA	RP11-540E16.1	pseudogene	678
ENSG00000251434	NA	RP11-315A17.1	lincRNA	602
ENSG00000251435	NA	RP11-365H8.2	pseudogene	1104
ENSG00000251436	NA	NUPL1P1	pseudogene	1738
ENSG00000251437	NA	NDUFS5P4	pseudogene	318
ENSG00000251438	NA	RP11-431M7.2	antisense	541
ENSG00000251439	NA	AC006070.12	pseudogene	193
ENSG00000251440	NA	STMN1P2	pseudogene	439
ENSG00000251441	NA	RTEL1P1	pseudogene	3685
ENSG00000251442	NA	RP11-792D21.2	lincRNA	2951
ENSG00000251443	NA	RP11-113I22.1	lincRNA	517
ENSG00000251445	NA	RP11-483A20.3	antisense	183
ENSG00000251446	NA	RP11-375B1.2	lincRNA	553
ENSG00000251447	NA	RP11-517B11.6	pseudogene	115
ENSG00000251448	NA	RP11-71E19.2	lincRNA	254
ENSG00000251449	NA	MTND1P19	pseudogene	315
ENSG00000251450	NA	CTC-459I6.1	antisense	1039
ENSG00000251451	NA	GS1-124K5.6	pseudogene	301
ENSG00000251452	NA	RP13-539F13.2	pseudogene	452
ENSG00000251453	NA	HAUS1P1	pseudogene	832
ENSG00000251454	NA	RP11-542G1.2	lincRNA	422
ENSG00000251455	NA	RP11-164P12.3	antisense	2565
ENSG00000251456	NA	RP11-436H11.5	sense_intronic	558
ENSG00000251458	NA	RP11-844P9.1	lincRNA	53
ENSG00000251459	NA	RP11-319E12.2	lincRNA	783
ENSG00000251460	NA	RP11-1258F18.1	antisense	859
ENSG00000251461	NA	RP11-501C14.6	antisense	356
ENSG00000251463	NA	FKBP4P1	pseudogene	1347
ENSG00000251464	NA	RPL7L1P13	pseudogene	739
ENSG00000251467	NA	CTC-250P20.2	pseudogene	723
ENSG00000251468	NA	RP11-369K16.1	pseudogene	1418
ENSG00000251470	NA	ASNSP4	pseudogene	447
ENSG00000251471	NA	RP11-166D18.1	lincRNA	539
ENSG00000251473	NA	AC004069.1	pseudogene	1114
ENSG00000251474	NA	RPL32P3	pseudogene	4501
ENSG00000251476	NA	RP11-531A21.2	pseudogene	492
ENSG00000251477	NA	RP11-74D3.2	pseudogene	926
ENSG00000251478	NA	CTD-2122P11.1	pseudogene	1562
ENSG00000251482	NA	RP11-707F2.2	pseudogene	352
ENSG00000251483	NA	LYPLA1P2	pseudogene	691
ENSG00000251484	NA	RP5-1065J22.4	pseudogene	609
ENSG00000251485	NA	AC068134.10	pseudogene	229
ENSG00000251487	NA	RP11-124N3.2	lincRNA	1157
ENSG00000251488	NA	RP11-404I7.2	lincRNA	587
ENSG00000251489	NA	RP11-736K12.1	pseudogene	530
ENSG00000251490	NA	RP11-237D3.1	lincRNA	699
ENSG00000251491	NA	OR7E28P	pseudogene	602
ENSG00000251492	NA	RP11-782E2.2	pseudogene	394
ENSG00000251493	2297	FOXD1	protein_coding	1405
ENSG00000251495	NA	PPIAP11	pseudogene	493
ENSG00000251497	NA	RP11-197N18.7	lincRNA	2289
ENSG00000251498	NA	RP11-468N14.10	pseudogene	706
ENSG00000251501	NA	RP11-466J24.1	pseudogene	1770
ENSG00000251504	NA	RP11-162G9.1	lincRNA	1594
ENSG00000251506	NA	CTD-2247C11.2	lincRNA	444
ENSG00000251508	NA	RP5-862P8.3	pseudogene	15
ENSG00000251510	NA	AC022486.1	lincRNA	1215
ENSG00000251511	NA	RP11-171N4.1	lincRNA	993
ENSG00000251513	NA	RP11-155G15.2	processed_transcript	841
ENSG00000251515	NA	CCDC11P1	pseudogene	1162
ENSG00000251516	NA	RP11-10G12.2	pseudogene	372
ENSG00000251517	NA	RP11-109E24.1	lincRNA	1128
ENSG00000251518	NA	CTD-2130F23.2	lincRNA	546
ENSG00000251520	NA	RP11-46A10.6	pseudogene	537
ENSG00000251521	NA	IMPA1P	pseudogene	977
ENSG00000251523	NA	RP11-724M22.1	antisense	489
ENSG00000251525	NA	TCP11X3P	pseudogene	1254
ENSG00000251526	NA	RP11-381N20.1	lincRNA	584
ENSG00000251527	NA	RP11-51P8.1	lincRNA	768
ENSG00000251529	NA	RP11-468N14.5	pseudogene	491
ENSG00000251532	NA	CTD-2245E15.3	lincRNA	692
ENSG00000251533	NA	LINC00605	lincRNA	1558
ENSG00000251535	NA	RP11-478C6.1	pseudogene	529
ENSG00000251536	NA	RP11-572C21.1	lincRNA	1986
ENSG00000251538	NA	RP11-166A12.1	lincRNA	2377
ENSG00000251539	NA	SNX18P24	pseudogene	671
ENSG00000251542	NA	CTC-313D10.1	lincRNA	751
ENSG00000251543	NA	RP11-60A8.2	lincRNA	301
ENSG00000251544	NA	MTND5P12	pseudogene	1449
ENSG00000251545	NA	RP11-798K23.3	pseudogene	1142
ENSG00000251546	NA	IGKV1D-39	IG_V_gene	376
ENSG00000251548	NA	RP11-215G15.4	pseudogene	619
ENSG00000251549	NA	RP11-480D4.5	pseudogene	208
ENSG00000251550	NA	RP11-501C14.7	pseudogene	308
ENSG00000251552	NA	COQ10BP2	pseudogene	724
ENSG00000251553	NA	CTC-463N11.1	pseudogene	1966
ENSG00000251554	NA	RP11-395P13.6	lincRNA	602
ENSG00000251555	NA	RP11-745L13.2	lincRNA	454
ENSG00000251556	NA	RP11-118M9.3	antisense	397
ENSG00000251557	NA	HNRNPKP3	pseudogene	2513
ENSG00000251562	378938	MALAT1	lincRNA	8312
ENSG00000251563	NA	AF121898.1	pseudogene	3173
ENSG00000251564	NA	AC012441.1	pseudogene	396
ENSG00000251566	NA	HMGB1P35	pseudogene	3
ENSG00000251567	NA	RP11-775H9.2	lincRNA	1358
ENSG00000251568	NA	ALG3P1	pseudogene	1114
ENSG00000251571	NA	DDX3YP3	pseudogene	1994
ENSG00000251572	NA	AF213884.1	pseudogene	903
ENSG00000251573	NA	CTD-2089N3.2	lincRNA	457
ENSG00000251574	105379109	RP11-6N13.1	lincRNA	2309
ENSG00000251575	NA	CTD-2170G1.2	lincRNA	1505
ENSG00000251576	NA	RP11-536I6.1	lincRNA	2284
ENSG00000251577	NA	RP11-297P16.3	antisense	877
ENSG00000251578	NA	TRBV21-1	TR_V_pseudogene	348
ENSG00000251579	NA	RP11-39E3.5	pseudogene	523
ENSG00000251580	NA	RP11-539L10.3	lincRNA	275
ENSG00000251583	NA	AC008427.2	pseudogene	655
ENSG00000251584	NA	RP11-440I14.3	lincRNA	763
ENSG00000251585	NA	CTD-2299E8.1	pseudogene	496
ENSG00000251586	NA	TET2-AS1	antisense	537
ENSG00000251587	NA	LDHAP1	pseudogene	992
ENSG00000251588	NA	RP11-698E18.1	pseudogene	2827
ENSG00000251590	NA	MKI67IPP7	pseudogene	834
ENSG00000251591	NA	CTD-2197M16.1	pseudogene	289
ENSG00000251593	NA	MSNP1	pseudogene	1732
ENSG00000251595	NA	ABCA11P	pseudogene	1143
ENSG00000251596	NA	HADHAP1	pseudogene	2284
ENSG00000251597	NA	RPL37P25	pseudogene	276
ENSG00000251598	NA	RP11-789C2.1	lincRNA	493
ENSG00000251599	NA	RP11-232L2.2	antisense	449
ENSG00000251600	NA	RP11-673E1.1	lincRNA	1921
ENSG00000251601	NA	RP11-317O24.2	lincRNA	382
ENSG00000251602	NA	RP11-521B24.3	antisense	2279
ENSG00000251603	NA	RP11-164P12.4	antisense	304
ENSG00000251604	NA	RP11-79P5.7	lincRNA	780
ENSG00000251605	NA	CTD-2037K23.1	pseudogene	412
ENSG00000251606	NA	CTD-2215E18.1	protein_coding	667
ENSG00000251608	26530	OR12D1	polymorphic_pseudogene	947
ENSG00000251609	NA	SETP12	pseudogene	805
ENSG00000251610	NA	RP11-77P16.3	pseudogene	197
ENSG00000251611	NA	RP11-610P16.1	lincRNA	358
ENSG00000251613	NA	CTC-347C20.1	lincRNA	1081
ENSG00000251614	NA	HSPA8P19	pseudogene	1517
ENSG00000251615	NA	RP11-774O3.3	lincRNA	3249
ENSG00000251616	NA	RP11-485M7.3	lincRNA	678
ENSG00000251617	NA	RP11-382F24.1	pseudogene	54
ENSG00000251618	NA	AC007322.3	pseudogene	723
ENSG00000251619	NA	RP11-756P10.5	lincRNA	426
ENSG00000251620	NA	STPG2-AS1	antisense	537
ENSG00000251621	NA	AC009487.5	3prime_overlapping_ncrna	334
ENSG00000251623	NA	RP11-826N14.4	lincRNA	597
ENSG00000251624	NA	UNC93B7	pseudogene	705
ENSG00000251627	NA	CTD-2089O24.2	pseudogene	904
ENSG00000251628	NA	RP11-371M22.1	lincRNA	570
ENSG00000251629	NA	RP11-774D14.1	lincRNA	1926
ENSG00000251630	NA	RP11-241F15.9	pseudogene	186
ENSG00000251632	NA	RP11-714L20.1	lincRNA	2264
ENSG00000251633	NA	GYG1P1	pseudogene	698
ENSG00000251634	NA	RP11-1280N14.3	pseudogene	2851
ENSG00000251635	NA	RP11-213G21.2	lincRNA	500
ENSG00000251636	NA	EMCN-IT1	sense_intronic	481
ENSG00000251637	NA	RP11-119D9.1	lincRNA	3962
ENSG00000251638	NA	AC006390.4	pseudogene	283
ENSG00000251639	NA	RP11-20I20.1	pseudogene	1047
ENSG00000251642	NA	RP11-600L4.1	lincRNA	367
ENSG00000251643	NA	RP11-91J3.1	pseudogene	1223
ENSG00000251644	NA	RP11-442P12.1	pseudogene	657
ENSG00000251647	NA	RP11-576N17.4	pseudogene	639
ENSG00000251648	NA	CTD-2353N24.1	pseudogene	682
ENSG00000251649	101927109	RP11-318I4.1	lincRNA	300
ENSG00000251652	NA	RP11-20I20.2	antisense	515
ENSG00000251654	NA	RP11-192H6.2	lincRNA	558
ENSG00000251655	5542	PRB1	protein_coding	776
ENSG00000251656	NA	CTD-2201E18.4	pseudogene	460
ENSG00000251661	NA	RP11-326C3.11	antisense	1887
ENSG00000251662	NA	CTC-369A16.3	lincRNA	260
ENSG00000251663	NA	SUMO2P5	pseudogene	245
ENSG00000251664	56137	PCDHA12	protein_coding	2367
ENSG00000251665	NA	RP11-700H6.2	lincRNA	1132
ENSG00000251666	NA	ZNF346-IT1	sense_intronic	745
ENSG00000251667	NA	RP11-844P9.3	pseudogene	951
ENSG00000251668	NA	RP11-466P24.5	pseudogene	174
ENSG00000251669	NA	FAM86EP	pseudogene	2447
ENSG00000251670	NA	CTD-2532K18.1	lincRNA	457
ENSG00000251675	NA	CTC-458I2.2	antisense	476
ENSG00000251676	NA	RP11-614F17.2	lincRNA	1198
ENSG00000251678	NA	CTD-2296D1.1	lincRNA	564
ENSG00000251679	NA	RP11-669M16.2	lincRNA	457
ENSG00000251680	NA	CTC-575N7.1	antisense	709
ENSG00000251682	NA	RP11-631M6.3	pseudogene	591
ENSG00000251685	101929773	RP11-813N20.1	pseudogene	1626
ENSG00000251686	NA	OR10J8P	pseudogene	929
ENSG00000251687	NA	RP11-181K12.2	antisense	794
ENSG00000251688	NA	RP11-752L20.5	lincRNA	1028
ENSG00000251689	NA	RP11-478C6.5	pseudogene	310
ENSG00000251691	NA	RP11-618I10.4	pseudogene	705
ENSG00000251692	390667	PTX4	protein_coding	1688
ENSG00000251694	NA	USP17L9P	pseudogene	1593
ENSG00000251695	NA	AC124890.1	protein_coding	1178
ENSG00000251696	NA	AL583832.1	miRNA	91
ENSG00000251697	NA	RN7SKP24	misc_RNA	284
ENSG00000251698	NA	RNA5SP445	rRNA	115
ENSG00000251699	NA	SNORD27	snoRNA	72
ENSG00000251700	NA	SNORD112	snoRNA	62
ENSG00000251702	NA	RNU6-857P	snRNA	110
ENSG00000251703	NA	RNU6-998P	snRNA	101
ENSG00000251704	NA	SNORA40	snoRNA	93
ENSG00000251705	NA	RNA5-8SP6	rRNA	152
ENSG00000251706	NA	RNU7-61P	snRNA	61
ENSG00000251707	NA	RNU7-37P	snRNA	61
ENSG00000251708	NA	RNU7-198P	snRNA	59
ENSG00000251709	NA	snoU13	snoRNA	63
ENSG00000251710	NA	AC010295.1	miRNA	76
ENSG00000251711	NA	RNU6-632P	snRNA	64
ENSG00000251712	NA	RNU7-20P	snRNA	62
ENSG00000251713	NA	AL050321.1	miRNA	85
ENSG00000251714	NA	RN7SKP67	misc_RNA	235
ENSG00000251715	NA	SNORA68	snoRNA	83
ENSG00000251716	NA	Y_RNA	misc_RNA	119
ENSG00000251717	NA	RNA5SP419	rRNA	135
ENSG00000251718	NA	RNU2-13P	snRNA	113
ENSG00000251719	NA	RNU6-408P	snRNA	100
ENSG00000251720	NA	RNU7-123P	snRNA	60
ENSG00000251721	NA	snoZ5	snoRNA	85
ENSG00000251722	NA	RNU5E-3P	snRNA	68
ENSG00000251723	NA	RNU6-357P	snRNA	65
ENSG00000251724	NA	RNU7-175P	snRNA	61
ENSG00000251726	NA	RNU7-41P	snRNA	61
ENSG00000251727	NA	RNU6-488P	snRNA	99
ENSG00000251728	NA	Y_RNA	misc_RNA	96
ENSG00000251729	NA	RNA5SP401	rRNA	127
ENSG00000251730	NA	SNORA4	snoRNA	135
ENSG00000251731	NA	AL512359.1	miRNA	132
ENSG00000251732	NA	RN7SKP122	misc_RNA	296
ENSG00000251733	NA	SCARNA8	snoRNA	131
ENSG00000251735	NA	SNORA25	snoRNA	124
ENSG00000251737	NA	snoU13	snoRNA	114
ENSG00000251738	NA	AC073215.1	miRNA	85
ENSG00000251739	NA	RNU6-1053P	snRNA	101
ENSG00000251740	NA	U8	snoRNA	119
ENSG00000251741	NA	RNU4ATAC13P	snRNA	126
ENSG00000251742	NA	RN7SKP13	misc_RNA	244
ENSG00000251744	NA	SNORA25	snoRNA	105
ENSG00000251745	NA	RNU7-124P	snRNA	62
ENSG00000251746	NA	RNA5SP112	rRNA	99
ENSG00000251747	NA	RNU7-60P	snRNA	62
ENSG00000251748	NA	RNU4ATAC11P	snRNA	126
ENSG00000251749	NA	U3	snoRNA	100
ENSG00000251750	NA	RNU5F-8P	snRNA	111
ENSG00000251751	NA	RN7SKP46	misc_RNA	234
ENSG00000251752	NA	RNU4-29P	snRNA	174
ENSG00000251753	NA	RNU6-75P	snRNA	104
ENSG00000251754	NA	RNU6-999P	snRNA	105
ENSG00000251755	NA	RNU7-131P	snRNA	59
ENSG00000251756	NA	RNA5SP385	rRNA	110
ENSG00000251757	NA	RNU6-848P	snRNA	107
ENSG00000251758	NA	RNU6-350P	snRNA	112
ENSG00000251759	NA	RN7SKP298	misc_RNA	94
ENSG00000251760	NA	RNA5SP418	rRNA	117
ENSG00000251761	NA	RNU6-138P	snRNA	107
ENSG00000251762	NA	snoU13	snoRNA	87
ENSG00000251763	NA	RNU6-470P	snRNA	104
ENSG00000251764	NA	RNA5SP446	rRNA	82
ENSG00000251766	NA	RNA5SP518	rRNA	119
ENSG00000251767	NA	RNU7-8P	snRNA	62
ENSG00000251768	NA	RNA5SP217	rRNA	91
ENSG00000251769	NA	SNORD112	snoRNA	58
ENSG00000251770	NA	RNA5SP486	rRNA	83
ENSG00000251771	NA	RNU6-1033P	snRNA	62
ENSG00000251772	NA	AL117380.2	miRNA	71
ENSG00000251773	NA	RNU6-1129P	snRNA	104
ENSG00000251774	NA	RNU6-377P	snRNA	102
ENSG00000251775	NA	ACA59	snoRNA	143
ENSG00000251776	NA	RN7SKP242	misc_RNA	289
ENSG00000251777	NA	RNU6-404P	snRNA	82
ENSG00000251778	NA	SNORA3	snoRNA	96
ENSG00000251779	NA	Y_RNA	misc_RNA	98
ENSG00000251780	NA	RNU7-150P	snRNA	62
ENSG00000251781	NA	RNA5SP356	rRNA	94
ENSG00000251783	NA	RNU6-1170P	snRNA	106
ENSG00000251785	NA	RNA5SP20	rRNA	84
ENSG00000251787	NA	RNU7-47P	snRNA	62
ENSG00000251788	NA	RNU5A-7P	snRNA	116
ENSG00000251789	NA	RNU4-57P	snRNA	103
ENSG00000251791	NA	SCARNA6	snoRNA	265
ENSG00000251792	NA	Y_RNA	misc_RNA	102
ENSG00000251793	NA	U3	snoRNA	159
ENSG00000251794	NA	RNU6-237P	snRNA	71
ENSG00000251795	NA	SNORA66	snoRNA	53
ENSG00000251796	NA	SNORA70	snoRNA	138
ENSG00000251797	NA	RNU7-98P	snRNA	61
ENSG00000251798	NA	RNU6-863P	snRNA	104
ENSG00000251799	NA	Y_RNA	misc_RNA	97
ENSG00000251800	NA	U3	snoRNA	120
ENSG00000251801	NA	SNORD112	snoRNA	71
ENSG00000251802	NA	SNORA31	snoRNA	133
ENSG00000251803	NA	Y_RNA	misc_RNA	113
ENSG00000251804	NA	RNU6-1294P	snRNA	81
ENSG00000251805	NA	SCARNA21	snoRNA	128
ENSG00000251806	NA	SNORD119	snoRNA	76
ENSG00000251807	NA	RNU6-202P	snRNA	96
ENSG00000251808	NA	AC024198.1	miRNA	95
ENSG00000251809	NA	RN7SKP14	misc_RNA	329
ENSG00000251810	NA	RN7SKP132	misc_RNA	208
ENSG00000251811	NA	Y_RNA	misc_RNA	120
ENSG00000251812	NA	Y_RNA	misc_RNA	99
ENSG00000251813	NA	RNU6-983P	snRNA	103
ENSG00000251814	NA	RN7SKP18	misc_RNA	275
