ensembl_id	entrezgene_id	genesymbol	biotype	Length
51264	ENSG00000265060	NA	PPY2	pseudogene	283
51265	ENSG00000265061	NA	MIR4419B	miRNA	68
51266	ENSG00000265062	NA	AL133228.1	miRNA	79
51267	ENSG00000265063	NA	AC009831.1	miRNA	85
51268	ENSG00000265064	NA	MIR4692	miRNA	63
51269	ENSG00000265067	NA	RN7SL707P	misc_RNA	298
51270	ENSG00000265068	NA	AL591377.1	miRNA	86
51271	ENSG00000265069	NA	RP11-781P6.1	antisense	2065
51272	ENSG00000265070	NA	AC006115.1	miRNA	85
51273	ENSG00000265073	NA	AC010761.6	antisense	25
51274	ENSG00000265075	NA	MIR3622A	miRNA	95
51275	ENSG00000265076	NA	AC016970.1	miRNA	89
51276	ENSG00000265077	NA	RN7SL54P	misc_RNA	282
51277	ENSG00000265078	NA	RN7SL664P	misc_RNA	303
51278	ENSG00000265081	NA	RN7SL102P	misc_RNA	281
51279	ENSG00000265082	NA	AL356213.1	miRNA	63
51280	ENSG00000265083	NA	MIR3691	miRNA	90
51281	ENSG00000265085	NA	AC110810.1	miRNA	86
51282	ENSG00000265086	NA	AC006534.2	miRNA	70
51283	ENSG00000265087	NA	MIR4761	miRNA	75
51284	ENSG00000265089	NA	MIR4655	miRNA	74
51285	ENSG00000265090	NA	AC104637.1	miRNA	86
51286	ENSG00000265091	NA	RP11-835E18.5	lincRNA	370
51287	ENSG00000265092	100616327	MIR4484	miRNA	83
51288	ENSG00000265093	NA	RN7SL246P	misc_RNA	300
51289	ENSG00000265094	NA	RP11-178F10.1	sense_intronic	281
51290	ENSG00000265095	NA	FTLP12	pseudogene	449
51291	ENSG00000265096	NA	C1QTNF1-AS1	protein_coding	966
51292	ENSG00000265097	NA	RBM22P1	pseudogene	1214
51293	ENSG00000265098	NA	MIR4510	miRNA	68
51294	ENSG00000265099	NA	RP11-344E13.1	pseudogene	70
51295	ENSG00000265100	NA	RP11-147L13.2	antisense	945
51296	ENSG00000265101	NA	CTD-2382H12.1	lincRNA	523
51297	ENSG00000265102	NA	MIR3942	miRNA	109
51298	ENSG00000265104	NA	AC011416.1	miRNA	63
51299	ENSG00000265106	NA	Z93241.1	miRNA	86
51300	ENSG00000265108	NA	AL357932.1	miRNA	96
51301	ENSG00000265110	NA	MIR4731	miRNA	70
51302	ENSG00000265112	NA	MIR3153	miRNA	82
51303	ENSG00000265113	NA	RP11-70O5.2	sense_intronic	428
51304	ENSG00000265114	NA	RP11-285M22.1	lincRNA	109
51305	ENSG00000265115	NA	RP11-31I22.2	antisense	561
51306	ENSG00000265119	NA	RN7SL676P	misc_RNA	273
51307	ENSG00000265121	NA	RP11-285E9.5	lincRNA	597
51308	ENSG00000265122	NA	AC010247.1	miRNA	52
51309	ENSG00000265123	NA	RN7SL200P	misc_RNA	286
51310	ENSG00000265125	NA	RP11-31I22.3	antisense	1324
51311	ENSG00000265126	NA	CTB-187M2.2	antisense	154
51312	ENSG00000265127	NA	AC009080.1	miRNA	105
51313	ENSG00000265128	NA	RP11-15F12.3	antisense	502
51314	ENSG00000265129	NA	AC064837.1	miRNA	188
51315	ENSG00000265130	NA	CTB-58E17.2	antisense	571
51316	ENSG00000265132	NA	AC145141.2	miRNA	88
51317	ENSG00000265134	NA	MIR3191	miRNA	80
51318	ENSG00000265135	NA	MIR5687	miRNA	77
51319	ENSG00000265136	NA	RP13-638C3.6	pseudogene	456
51320	ENSG00000265137	NA	MIR3192	miRNA	77
51321	ENSG00000265139	NA	RP11-227G15.2	lincRNA	271
51322	ENSG00000265140	NA	MIR4301	miRNA	66
51323	ENSG00000265141	NA	RN7SL451P	misc_RNA	297
51324	ENSG00000265142	NA	MIR133A1	antisense	4376
51325	ENSG00000265143	NA	RN7SL490P	misc_RNA	255
51326	ENSG00000265144	NA	MIR548AM	miRNA	74
51327	ENSG00000265145	26796	SNORD53	snoRNA	78
51328	ENSG00000265148	NA	BZRAP1-AS1	antisense	1394
51329	ENSG00000265149	NA	RN7SL669P	misc_RNA	322
51330	ENSG00000265150	NA	RN7SL2	misc_RNA	297
51331	ENSG00000265152	NA	AF222686.1	miRNA	83
51332	ENSG00000265154	NA	MIR151B	miRNA	96
51333	ENSG00000265155	NA	AC092104.3	miRNA	83
51334	ENSG00000265157	NA	AF070718.1	miRNA	50
51335	ENSG00000265158	NA	LRRC37A7P	pseudogene	2404
51336	ENSG00000265160	NA	MIR5003	miRNA	99
51337	ENSG00000265161	NA	AC011293.1	miRNA	70
51338	ENSG00000265163	NA	CDRT8	lincRNA	467
51339	ENSG00000265164	NA	MIR2681	miRNA	105
51340	ENSG00000265165	NA	MIR4307	miRNA	84
51341	ENSG00000265166	NA	AF186996.1	miRNA	88
51342	ENSG00000265167	NA	AC009081.1	miRNA	86
51343	ENSG00000265168	NA	RP11-192H23.5	antisense	2
51344	ENSG00000265169	NA	AC034187.3	miRNA	88
51345	ENSG00000265170	NA	RN7SL667P	misc_RNA	294
51346	ENSG00000265171	NA	RN7SL699P	misc_RNA	252
51347	ENSG00000265172	NA	MIR4262	miRNA	54
51348	ENSG00000265174	NA	CTD-2124B20.3	sense_intronic	658
51349	ENSG00000265175	NA	AC092685.1	miRNA	96
51350	ENSG00000265176	NA	MIR3202-1	miRNA	81
51351	ENSG00000265178	NA	MIR4728	miRNA	67
51352	ENSG00000265179	NA	RP11-672L10.2	processed_transcript	3396
51353	ENSG00000265180	NA	MIR4790	miRNA	79
51354	ENSG00000265181	NA	MIR4674	miRNA	39
51355	ENSG00000265182	NA	SRP72P1	pseudogene	1750
51356	ENSG00000265185	NA	SNORD3B-1	lincRNA	583
51357	ENSG00000265186	NA	AC068706.2	miRNA	101
51358	ENSG00000265187	NA	AL109612.1	miRNA	86
51359	ENSG00000265189	NA	AC006080.1	miRNA	78
51360	ENSG00000265191	NA	RN7SL347P	misc_RNA	254
51361	ENSG00000265192	NA	RN7SL85P	misc_RNA	256
51362	ENSG00000265193	NA	MIR3923	miRNA	83
51363	ENSG00000265194	NA	RP11-70L8.4	antisense	2826
51364	ENSG00000265195	NA	MIR4312	miRNA	76
51365	ENSG00000265197	NA	AC053516.1	miRNA	112
51366	ENSG00000265199	NA	AL359218.1	miRNA	104
51367	ENSG00000265200	NA	AC090324.1	miRNA	101
51368	ENSG00000265201	NA	MIR4677	miRNA	80
51369	ENSG00000265204	NA	RP11-403A21.3	antisense	564
51370	ENSG00000265205	NA	AC010761.13	antisense	451
51371	ENSG00000265206	NA	MIR142	antisense	1625
51372	ENSG00000265208	NA	AC015600.1	miRNA	95
51373	ENSG00000265209	NA	AC010543.1	miRNA	147
51374	ENSG00000265210	NA	MIR4486	miRNA	63
51375	ENSG00000265211	NA	AL121865.1	miRNA	92
51376	ENSG00000265212	NA	AC007009.2	miRNA	87
51377	ENSG00000265213	NA	MIR3684	miRNA	74
51378	ENSG00000265214	NA	MIR4283-2	miRNA	80
51379	ENSG00000265215	NA	MIR4269	miRNA	84
51380	ENSG00000265216	NA	AL592310.1	miRNA	87
51381	ENSG00000265217	NA	RP11-775G23.1	lincRNA	852
51382	ENSG00000265218	NA	RP11-927P21.1	antisense	821
51383	ENSG00000265219	NA	AC011652.1	miRNA	100
51384	ENSG00000265222	NA	RP11-466A19.8	sense_intronic	927
51385	ENSG00000265224	NA	AC012353.1	miRNA	120
51386	ENSG00000265225	NA	AL118525.1	miRNA	94
51387	ENSG00000265226	NA	MIR548AI	miRNA	88
51388	ENSG00000265227	NA	MIR4699	miRNA	74
51389	ENSG00000265229	NA	RN7SL112P	misc_RNA	309
51390	ENSG00000265230	NA	RN7SL407P	misc_RNA	312
51391	ENSG00000265233	NA	AC144838.2	pseudogene	169
51392	ENSG00000265235	NA	AC083908.1	miRNA	88
51393	ENSG00000265236	NA	SNORD84	snoRNA	52
51394	ENSG00000265237	NA	MIR3142	miRNA	82
51395	ENSG00000265239	NA	AC073587.1	miRNA	98
51396	ENSG00000265240	NA	RP11-638L3.2	pseudogene	1297
51397	ENSG00000265242	NA	RP11-649A18.7	lincRNA	1664
51398	ENSG00000265243	NA	IGJCOR18	IG_C_pseudogene	424
51399	ENSG00000265244	NA	AL358340.1	miRNA	82
51400	ENSG00000265246	NA	RP11-663N22.1	lincRNA	614
51401	ENSG00000265247	NA	MIR4472-1	miRNA	80
51402	ENSG00000265249	NA	AC025280.1	miRNA	100
51403	ENSG00000265250	NA	AL132709.3	miRNA	97
51404	ENSG00000265251	NA	MIR4288	miRNA	67
51405	ENSG00000265252	NA	MIR3132	miRNA	75
51406	ENSG00000265253	NA	MIR4446	miRNA	67
51407	ENSG00000265254	NA	CTD-2350C19.2	antisense	93
51408	ENSG00000265258	NA	MIR4686	miRNA	76
51409	ENSG00000265259	NA	RN7SL247P	misc_RNA	282
51410	ENSG00000265260	NA	RN7SL74P	misc_RNA	297
51411	ENSG00000265261	NA	RP11-162A12.3	pseudogene	2747
51412	ENSG00000265262	NA	RP11-180P8.2	pseudogene	358
51413	ENSG00000265265	NA	RP11-822E23.7	lincRNA	396
51414	ENSG00000265266	NA	AC022681.1	miRNA	70
51415	ENSG00000265268	NA	AL356140.1	miRNA	96
51416	ENSG00000265270	NA	AP000539.2	miRNA	83
51417	ENSG00000265272	NA	RN7SL693P	misc_RNA	275
51418	ENSG00000265273	NA	PGDP1	pseudogene	1441
51419	ENSG00000265275	NA	AF104455.1	miRNA	83
51420	ENSG00000265279	NA	RP11-53I6.5	pseudogene	941
51421	ENSG00000265280	NA	AC018804.1	miRNA	77
51422	ENSG00000265281	NA	MIR3935	miRNA	104
51423	ENSG00000265282	NA	RP11-269G24.4	lincRNA	552
51424	ENSG00000265284	NA	MIR4770	miRNA	58
51425	ENSG00000265285	NA	AL591379.1	miRNA	67
51426	ENSG00000265286	NA	AL603650.3	miRNA	78
51427	ENSG00000265289	NA	AC104984.4	antisense	434
51428	ENSG00000265291	NA	MIR4710	miRNA	56
51429	ENSG00000265292	NA	RN7SL195P	misc_RNA	268
51430	ENSG00000265293	NA	ARGFXP2	pseudogene	949
51431	ENSG00000265294	NA	AL671883.1	miRNA	86
51432	ENSG00000265295	NA	AC084125.3	miRNA	86
51433	ENSG00000265296	NA	FEM1AP2	pseudogene	1997
51434	ENSG00000265298	NA	RP13-104F24.3	pseudogene	762
51435	ENSG00000265301	NA	MIR548AD	miRNA	82
51436	ENSG00000265311	NA	AL020993.1	miRNA	86
51437	ENSG00000265313	NA	RP11-567L7.6	lincRNA	726
51438	ENSG00000265314	NA	MIR548AH	miRNA	76
51439	ENSG00000265315	NA	RN7SL199P	misc_RNA	281
51440	ENSG00000265316	NA	RP11-286N3.1	antisense	578
51441	ENSG00000265317	NA	AC103740.1	miRNA	88
51442	ENSG00000265319	NA	RN7SL847P	misc_RNA	268
51443	ENSG00000265320	NA	AL391650.1	miRNA	100
51444	ENSG00000265321	NA	MIR4263	miRNA	83
51445	ENSG00000265322	NA	MIR3118-4	miRNA	75
51446	ENSG00000265324	NA	AC005020.1	miRNA	85
51447	ENSG00000265327	NA	RN7SL411P	misc_RNA	298
51448	ENSG00000265328	NA	MIR548AB	miRNA	84
51449	ENSG00000265329	NA	MIR4758	miRNA	70
51450	ENSG00000265330	NA	AC034187.4	miRNA	77
51451	ENSG00000265331	NA	MIR4524B	miRNA	115
51452	ENSG00000265332	NA	AC017028.6	miRNA	94
51453	ENSG00000265333	NA	MIR3137	miRNA	75
51454	ENSG00000265334	NA	CTD-2349P21.11	antisense	333
51455	ENSG00000265335	NA	snoMe28S-Am2634	snoRNA	64
51456	ENSG00000265337	NA	RP11-466A19.5	sense_intronic	475
51457	ENSG00000265339	NA	AC011477.1	miRNA	83
51458	ENSG00000265340	NA	OR4K7P	pseudogene	945
51459	ENSG00000265341	NA	AC092332.1	miRNA	103
51460	ENSG00000265342	NA	RP11-16C1.1	antisense	372
51461	ENSG00000265344	NA	AP001992.1	miRNA	98
51462	ENSG00000265345	NA	MIR5188	miRNA	113
51463	ENSG00000265347	NA	MIR4291	miRNA	65
51464	ENSG00000265349	NA	RP11-55L4.2	antisense	122
51465	ENSG00000265350	NA	RN7SL355P	misc_RNA	314
51466	ENSG00000265352	NA	RP11-723G8.2	protein_coding	1101
51467	ENSG00000265353	NA	AC020895.1	miRNA	82
51468	ENSG00000265355	NA	MIR3136	miRNA	78
51469	ENSG00000265356	NA	RP11-17M24.1	sense_intronic	535
51470	ENSG00000265357	NA	MIR4493	miRNA	73
51471	ENSG00000265359	NA	RP5-1110E20.1	antisense	98
51472	ENSG00000265361	NA	RN7SL867P	misc_RNA	335
51473	ENSG00000265362	NA	AL358133.1	miRNA	100
51474	ENSG00000265364	NA	AC010323.1	miRNA	87
51475	ENSG00000265367	NA	AL160269.1	miRNA	100
51476	ENSG00000265368	NA	MIR4476	miRNA	70
51477	ENSG00000265369	NA	U3	lincRNA	2240
51478	ENSG00000265370	NA	MIR4682	miRNA	80
51479	ENSG00000265372	NA	MIR4675	miRNA	77
51480	ENSG00000265374	NA	RP11-57J16.1	lincRNA	555
51481	ENSG00000265375	NA	MIR4679-2	miRNA	77
51482	ENSG00000265376	NA	hsa-mir-466	miRNA	84
51483	ENSG00000265378	NA	RP11-123I22.1	lincRNA	397
51484	ENSG00000265379	NA	AC008752.2	miRNA	87
51485	ENSG00000265380	NA	RP11-126K15.1	lincRNA	555
51486	ENSG00000265382	NA	RN7SL365P	misc_RNA	292
51487	ENSG00000265386	NA	RN7SL219P	misc_RNA	294
51488	ENSG00000265388	NA	RN7SL391P	misc_RNA	280
51489	ENSG00000265390	NA	MIR4999	miRNA	91
51490	ENSG00000265391	NA	AC112504.1	miRNA	99
51491	ENSG00000265392	NA	MIR4252	miRNA	63
51492	ENSG00000265393	NA	CTD-2517M22.17	antisense	140
51493	ENSG00000265394	NA	RP11-1148O4.2	antisense	161
51494	ENSG00000265395	NA	MIR3944	miRNA	108
51495	ENSG00000265396	NA	MIR3128	miRNA	66
51496	ENSG00000265398	NA	AL139239.1	miRNA	86
51497	ENSG00000265399	NA	RP13-270P17.2	antisense	1008
51498	ENSG00000265400	NA	RP11-471L13.2	lincRNA	718
51499	ENSG00000265402	NA	RSL24D1P9	pseudogene	472
51500	ENSG00000265403	NA	AC015884.1	miRNA	86
51501	ENSG00000265404	NA	AC099796.1	miRNA	103
51502	ENSG00000265406	NA	AP000539.3	miRNA	83
51503	ENSG00000265407	NA	MIR4324	miRNA	72
51504	ENSG00000265411	NA	RN7SL656P	misc_RNA	281
51505	ENSG00000265413	NA	RP11-789C17.1	sense_intronic	2315
51506	ENSG00000265414	NA	RN7SL729P	misc_RNA	255
51507	ENSG00000265415	NA	CTD-2510F5.4	antisense	224
51508	ENSG00000265416	NA	AC017028.7	miRNA	100
51509	ENSG00000265417	NA	RP11-288C17.1	pseudogene	1105
51510	ENSG00000265418	NA	MIR4261	miRNA	58
51511	ENSG00000265419	NA	AL359987.1	miRNA	68
51512	ENSG00000265420	NA	MIR4779	miRNA	83
51513	ENSG00000265421	NA	MIR4459	miRNA	66
51514	ENSG00000265422	NA	MIR4684	miRNA	82
51515	ENSG00000265423	NA	MIR4652	miRNA	78
51516	ENSG00000265425	NA	RP11-128D14.1	lincRNA	755
51517	ENSG00000265428	NA	RP1-56K13.6	pseudogene	302
51518	ENSG00000265429	NA	MIR4782	miRNA	79
51519	ENSG00000265430	NA	AC108721.1	miRNA	92
51520	ENSG00000265432	NA	MIR4308	miRNA	81
51521	ENSG00000265433	NA	MIR4447	miRNA	91
51522	ENSG00000265435	NA	MIR3121	miRNA	77
51523	ENSG00000265437	NA	RP11-757O6.4	pseudogene	510
51524	ENSG00000265439	NA	RN7SL811P	misc_RNA	289
51525	ENSG00000265441	NA	AL132768.1	miRNA	52
51526	ENSG00000265442	NA	MIR3941	miRNA	103
51527	ENSG00000265443	NA	CTD-2349P21.6	lincRNA	460
51528	ENSG00000265444	NA	MIR4733	miRNA	76
51529	ENSG00000265445	NA	RP11-849N15.1	antisense	373
51530	ENSG00000265450	NA	MIR4502	miRNA	81
51531	ENSG00000265451	NA	RP11-204L24.2	antisense	682
51532	ENSG00000265452	NA	MIR3682	miRNA	84
51533	ENSG00000265453	NA	RP11-173M1.3	pseudogene	322
51534	ENSG00000265454	NA	AC012362.1	miRNA	62
51535	ENSG00000265456	NA	MIR3672	miRNA	82
51536	ENSG00000265457	NA	AC093611.2	miRNA	91
51537	ENSG00000265458	NA	RP13-20L14.6	antisense	355
51538	ENSG00000265460	NA	RP11-690G19.4	pseudogene	1294
51539	ENSG00000265461	NA	AC068014.2	miRNA	98
51540	ENSG00000265462	NA	MIR3680-1	miRNA	87
51541	ENSG00000265463	NA	AC012391.1	miRNA	87
51542	ENSG00000265465	NA	MIR4768	miRNA	74
51543	ENSG00000265466	NA	AL583842.2	miRNA	83
51544	ENSG00000265467	NA	AC090559.1	miRNA	92
51545	ENSG00000265469	NA	POLR3KP2	pseudogene	325
51546	ENSG00000265470	NA	MIR548AQ	miRNA	58
51547	ENSG00000265471	NA	AL034400.1	miRNA	79
51548	ENSG00000265472	NA	RP11-28O3.1	pseudogene	318
51549	ENSG00000265474	NA	AC010761.9	antisense	292
51550	ENSG00000265477	NA	RP11-720L2.2	sense_intronic	454
51551	ENSG00000265478	NA	CTD-2145A24.3	lincRNA	985
51552	ENSG00000265480	NA	KRT18P55	pseudogene	1995
51553	ENSG00000265481	NA	AP006564.1	miRNA	79
51554	ENSG00000265483	100616407	MIR4443	miRNA	53
51555	ENSG00000265484	NA	RP11-47G4.2	lincRNA	567
51556	ENSG00000265485	NA	RP11-449D8.1	lincRNA	2471
51557	ENSG00000265486	NA	RN7SL518P	misc_RNA	290
51558	ENSG00000265487	NA	RP11-793A3.1	antisense	158
51559	ENSG00000265488	NA	AL359314.1	miRNA	86
51560	ENSG00000265489	NA	RP11-1090M7.1	antisense	2975
51561	ENSG00000265490	NA	RP11-806L2.6	antisense	270
51562	ENSG00000265493	NA	AC105914.1	miRNA	85
51563	ENSG00000265494	NA	RP11-131K5.2	lincRNA	1982
51564	ENSG00000265496	NA	MIR1539	antisense	517
51565	ENSG00000265498	NA	AL158051.1	miRNA	81
51566	ENSG00000265499	100422907	MIR3156-2	miRNA	77
51567	ENSG00000265501	NA	AC005549.2	miRNA	52
51568	ENSG00000265502	NA	RN7SL746P	misc_RNA	299
51569	ENSG00000265503	NA	MIR1269B	miRNA	75
51570	ENSG00000265504	NA	AC130689.1	miRNA	23
51571	ENSG00000265506	NA	AC004656.1	miRNA	101
51572	ENSG00000265507	NA	MIR4435-1	miRNA	80
51573	ENSG00000265510	NA	MIR4436A	miRNA	85
51574	ENSG00000265511	NA	RP11-524F11.1	antisense	795
51575	ENSG00000265513	NA	hsa-mir-3673	miRNA	102
51576	ENSG00000265514	NA	RP11-92G19.2	lincRNA	815
51577	ENSG00000265515	NA	AC092287.1	miRNA	87
51578	ENSG00000265517	NA	AL122127.2	miRNA	60
51579	ENSG00000265518	NA	AL109615.1	miRNA	101
51580	ENSG00000265519	NA	CTD-3157E16.1	lincRNA	347
51581	ENSG00000265520	NA	MIR548V	miRNA	80
51582	ENSG00000265521	NA	MIR5697	miRNA	78
51583	ENSG00000265523	NA	AC073647.1	miRNA	52
51584	ENSG00000265524	NA	AC134300.1	miRNA	97
51585	ENSG00000265526	NA	MIR4304	miRNA	62
51586	ENSG00000265527	NA	MIR5690	miRNA	73
51587	ENSG00000265528	NA	AC092316.2	miRNA	70
51588	ENSG00000265529	NA	AL031721.1	miRNA	135
51589	ENSG00000265530	NA	AL121594.1	miRNA	91
51590	ENSG00000265532	NA	RN7SL243P	misc_RNA	330
51591	ENSG00000265533	NA	RP11-638L3.1	lincRNA	2787
51592	ENSG00000265534	NA	AL512638.1	miRNA	93
51593	ENSG00000265535	NA	RN7SL475P	misc_RNA	296
51594	ENSG00000265536	NA	AL591042.1	miRNA	83
51595	ENSG00000265538	NA	MIR4421	miRNA	69
51596	ENSG00000265539	NA	MIR3164	miRNA	83
51597	ENSG00000265541	NA	H3F3BP2	pseudogene	357
51598	ENSG00000265542	NA	RP11-60A24.3	lincRNA	612
51599	ENSG00000265544	NA	RP11-31I22.1	sense_intronic	632
51600	ENSG00000265545	NA	RP11-183C12.1	pseudogene	229
51601	ENSG00000265546	NA	RN7SL289P	misc_RNA	292
51602	ENSG00000265547	NA	RP11-293E1.2	lincRNA	517
51603	ENSG00000265550	NA	AC097382.1	miRNA	101
51604	ENSG00000265552	NA	RP11-958F21.3	lincRNA	663
51605	ENSG00000265553	NA	AC013275.1	miRNA	101
51606	ENSG00000265554	NA	RP11-419J16.1	lincRNA	412
51607	ENSG00000265555	NA	RP11-638L3.3	lincRNA	2149
51608	ENSG00000265556	NA	RP11-434D2.2	lincRNA	301
51609	ENSG00000265559	NA	RN7SL652P	misc_RNA	298
51610	ENSG00000265560	NA	AC098612.1	miRNA	94
51611	ENSG00000265561	NA	AC025458.1	miRNA	50
51612	ENSG00000265562	NA	AC104037.1	miRNA	101
51613	ENSG00000265564	NA	PIGPP4	pseudogene	307
51614	ENSG00000265565	NA	MIR3143	miRNA	63
51615	ENSG00000265566	NA	RN7SL605P	misc_RNA	305
51616	ENSG00000265567	NA	RP11-1109M24.13	pseudogene	325
51617	ENSG00000265568	NA	AC091043.1	miRNA	83
51618	ENSG00000265569	NA	AC011453.1	miRNA	101
51619	ENSG00000265572	NA	AL391117.1	miRNA	85
51620	ENSG00000265574	NA	CTD-2095E4.1	pseudogene	1029
51621	ENSG00000265575	NA	MIR4784	miRNA	77
51622	ENSG00000265577	NA	RN7SL9P	misc_RNA	272
51623	ENSG00000265579	NA	RP11-713C5.1	sense_intronic	2206
51624	ENSG00000265580	NA	AC091042.1	miRNA	101
51625	ENSG00000265582	NA	AL034553.1	miRNA	87
51626	ENSG00000265583	NA	AC011994.1	miRNA	102
51627	ENSG00000265584	NA	MIR3978	miRNA	101
51628	ENSG00000265585	NA	AL161421.1	miRNA	93
51629	ENSG00000265587	NA	AC068580.1	miRNA	33
51630	ENSG00000265588	NA	MIR5708	miRNA	85
51631	ENSG00000265589	NA	AL359753.1	miRNA	78
51632	ENSG00000265591	NA	AC119751.5	miRNA	75
51633	ENSG00000265592	NA	RN7SL92P	misc_RNA	299
51634	ENSG00000265593	NA	NPM1P45	pseudogene	559
51635	ENSG00000265595	NA	MIR4756	miRNA	78
51636	ENSG00000265596	NA	MIR3659	miRNA	99
51637	ENSG00000265597	NA	AL590764.1	miRNA	45
51638	ENSG00000265598	NA	MIR5707	miRNA	81
51639	ENSG00000265599	NA	MIR4471	miRNA	83
51640	ENSG00000265600	NA	AC006480.1	miRNA	100
51641	ENSG00000265601	NA	AL845321.1	miRNA	67
51642	ENSG00000265603	NA	RN7SL133P	misc_RNA	250
51643	ENSG00000265605	NA	RN7SL422P	misc_RNA	259
51644	ENSG00000265606	NA	MIR4695	miRNA	74
51645	ENSG00000265611	NA	MIR5010	miRNA	101
51646	ENSG00000265612	NA	hsa-mir-4539	miRNA	60
51647	ENSG00000265613	NA	AC143336.1	miRNA	101
51648	ENSG00000265614	NA	RP11-521P1.1	pseudogene	367
51649	ENSG00000265615	NA	AC108105.1	miRNA	98
51650	ENSG00000265616	NA	AC136932.2	miRNA	73
51651	ENSG00000265617	NA	MIR548AG2	miRNA	64
51652	ENSG00000265619	NA	AC093824.1	miRNA	101
51653	ENSG00000265621	NA	AC013476.1	miRNA	90
51654	ENSG00000265623	NA	MIR3139	miRNA	76
51655	ENSG00000265624	NA	RN7SL166P	misc_RNA	278
51656	ENSG00000265625	NA	RP11-68I3.11	sense_intronic	1052
51657	ENSG00000265626	NA	AC139085.2	pseudogene	182
51658	ENSG00000265627	NA	AC093807.1	miRNA	101
51659	ENSG00000265628	NA	RN7SL723P	misc_RNA	275
51660	ENSG00000265631	NA	BNIP3P3	pseudogene	569
51661	ENSG00000265632	NA	AC069240.1	miRNA	88
51662	ENSG00000265635	NA	MIR3612	miRNA	87
51663	ENSG00000265636	NA	AC100787.1	miRNA	85
51664	ENSG00000265637	NA	AC010235.1	miRNA	81
51665	ENSG00000265638	NA	AC005702.3	miRNA	79
51666	ENSG00000265639	NA	RP11-529J17.1	pseudogene	847
51667	ENSG00000265641	NA	MIR3929	miRNA	55
51668	ENSG00000265642	NA	AL034375.1	miRNA	80
51669	ENSG00000265643	NA	RP11-465I4.2	antisense	432
51670	ENSG00000265644	NA	RP11-451L19.1	lincRNA	573
51671	ENSG00000265645	NA	AC092038.2	miRNA	82
51672	ENSG00000265646	NA	TUFMP1	pseudogene	1347
51673	ENSG00000265647	NA	AL358815.1	miRNA	99
51674	ENSG00000265648	NA	RN7SL279P	misc_RNA	280
51675	ENSG00000265650	NA	AC012627.1	miRNA	78
51676	ENSG00000265653	NA	MIR548AK	miRNA	57
51677	ENSG00000265654	NA	AL513547.1	miRNA	86
51678	ENSG00000265655	NA	AC069280.1	miRNA	84
51679	ENSG00000265656	NA	RP11-13N13.6	antisense	447
51680	ENSG00000265657	NA	MIR3151	miRNA	76
51681	ENSG00000265658	NA	MIR3690	miRNA	75
51682	ENSG00000265660	NA	MIR4664	miRNA	71
51683	ENSG00000265661	NA	MIR3118-2	miRNA	73
51684	ENSG00000265662	NA	AL354981.1	miRNA	100
51685	ENSG00000265665	NA	AC008391.1	miRNA	101
51686	ENSG00000265666	NA	CTD-2267D19.2	antisense	1234
51687	ENSG00000265667	NA	AP003550.1	miRNA	98
51688	ENSG00000265669	NA	MIR548AJ1	miRNA	72
51689	ENSG00000265670	NA	RP11-25I11.1	lincRNA	387
51690	ENSG00000265671	NA	RP11-672L10.3	antisense	329
51691	ENSG00000265672	NA	MIR4722	miRNA	60
51692	ENSG00000265673	NA	MIR4508	miRNA	70
51693	ENSG00000265675	NA	RN7SL708P	misc_RNA	297
51694	ENSG00000265676	NA	RN7SL64P	misc_RNA	271
51695	ENSG00000265677	NA	AL137229.1	miRNA	101
51696	ENSG00000265678	NA	RP11-1376P16.2	antisense	180
51697	ENSG00000265679	NA	AL139328.1	miRNA	98
51698	ENSG00000265680	NA	RN7SL620P	misc_RNA	301
51699	ENSG00000265681	6139	RPL17	protein_coding	1174
51700	ENSG00000265682	NA	MIR4267	miRNA	82
51701	ENSG00000265683	NA	RP11-173M1.5	pseudogene	727
51702	ENSG00000265684	NA	RN7SL378P	misc_RNA	296
51703	ENSG00000265686	NA	AL109749.1	miRNA	89
51704	ENSG00000265687	NA	AC016178.1	miRNA	81
51705	ENSG00000265688	92659	MAFG-AS1	antisense	1895
51706	ENSG00000265689	NA	RP11-118G23.1	lincRNA	372
51707	ENSG00000265691	NA	MIR4460	miRNA	86
51708	ENSG00000265692	NA	RP13-516M14.4	lincRNA	1810
51709	ENSG00000265693	NA	RP11-815I9.5	pseudogene	4
51710	ENSG00000265694	NA	MIR4774	miRNA	76
51711	ENSG00000265695	NA	MIR3064	miRNA	50
51712	ENSG00000265697	NA	RP11-31I22.4	antisense	563
51713	ENSG00000265698	NA	RP11-41O4.3	pseudogene	337
51714	ENSG00000265699	NA	MIR548AE2	miRNA	67
51715	ENSG00000265702	NA	RP11-156L14.1	antisense	2490
51716	ENSG00000265704	NA	AC010595.1	miRNA	62
51717	ENSG00000265706	NA	SNORD53_SNORD92	snoRNA	78
51718	ENSG00000265708	NA	AC027348.1	miRNA	100
51719	ENSG00000265709	NA	AC019046.1	miRNA	81
51720	ENSG00000265710	NA	AL161772.1	miRNA	81
51721	ENSG00000265711	NA	AL049871.1	miRNA	98
51722	ENSG00000265712	NA	RP11-440L16.1	pseudogene	685
51723	ENSG00000265713	NA	RP11-82O19.2	pseudogene	955
51724	ENSG00000265714	NA	AL122127.3	miRNA	67
51725	ENSG00000265715	NA	MIR3118-1	miRNA	75
51726	ENSG00000265717	NA	RP11-94B19.7	lincRNA	598
