ID	CHROMOSOMAL_LOCATION	Geneid	hgnc_symbol	entrezgene_id	biotype
A_24_P933310	chr13:033103568-033103627	ENSG00000244754	N4BP2L2	10443	protein_coding
A_24_P342150	chr15:50648004-50648063	ENSG00000244879	GABPB1-AS1	NA	lncRNA
A_24_P75994	chr5:134259739-134259680	ENSG00000244921	MTCYBP18	NA	processed_pseudogene
A_32_P171530	chr5:38557716-38557775	ENSG00000244968	LIFR-AS1	100506495	lncRNA
A_24_P933027	chr8:142400481-142400540	ENSG00000244998	AC100803.2	NA	lncRNA
A_24_P111044	chr16:81112303-81112362	ENSG00000245059	AC092718.1	NA	lncRNA
A_32_P192881	chr8:96079133-96079074	ENSG00000245080	MIR3150BHG	105375650	lncRNA
A_24_P726399	chr8:125485340-125485281	ENSG00000245149	RNF139-AS1	101927612	lncRNA
A_32_P86705	chr4:174089156-174087926	ENSG00000245213	AC105285.1	101930370	lncRNA
A_32_P209365	chr4:174057502-174057443	ENSG00000245213	AC105285.1	101930370	lncRNA
A_23_P19102	chr5:153773799-153773858	ENSG00000245275	SAP30L-AS1	386627	lncRNA
A_24_P234871	chr5:153800489-153800548	ENSG00000245275	SAP30L-AS1	386627	lncRNA
A_32_P385	chr5:153816103-153816044	ENSG00000245275	SAP30L-AS1	386627	lncRNA
A_32_P143323	chr8:17944428-17944575	ENSG00000245281	AC124242.1	101929066	lncRNA
A_24_P454931	chr4:108899889-108831660	ENSG00000245293	CYP2U1-AS1	101929595	lncRNA
A_32_P208328	chr4:007096364-007096305	ENSG00000245468	LINC02447	NA	lncRNA
A_32_P127350	chr5:87960601-87960542	ENSG00000245526	LINC00461	645323	lncRNA
A_24_P514329	chr5:087836646-087836587	ENSG00000245526	LINC00461	645323	lncRNA
A_24_P290999	chr11:65192004-65192062	ENSG00000245532	NEAT1	283131	lncRNA
A_32_P206561	chr11:065205426-065205367	ENSG00000245532	NEAT1	283131	lncRNA
A_24_P566916	chr11:65193274-65193333	ENSG00000245532	NEAT1	283131	lncRNA
A_32_P1036	chr11:065193196-065193137	ENSG00000245532	NEAT1	283131	lncRNA
A_24_P924521	chr11:065207215-065207156	ENSG00000245532	NEAT1	283131	lncRNA
A_24_P936820	chr11:094883802-094883743	ENSG00000245552	AP000787.1	101929295	lncRNA
A_32_P135664	chr5:77655118-77655059	ENSG00000245556	SCAMP1-AS1	728769	lncRNA
A_24_P921727	chr5:077654935-077654994	ENSG00000245556	SCAMP1-AS1	728769	lncRNA
A_32_P159574	chr11:58902571-58902512	ENSG00000245571	FAM111A-DT	101927204	lncRNA
A_32_P11	chr19:37708643-37708584	ENSG00000245680	ZNF585B	92285	protein_coding
A_23_P90223	chr19:37676478-37676419	ENSG00000245680	ZNF585B	92285	protein_coding
A_32_P62709	chr4:190860499-190860440	ENSG00000245685	FRG1-DT	728339	lncRNA
A_32_P13533	chr4:190742319-190742260	ENSG00000245685	FRG1-DT	728339	lncRNA
A_32_P104063	chr16:54952978-54952919	ENSG00000245694	CRNDE	101927480	lncRNA
A_32_P46594	chr15:69863175-69863234	ENSG00000245750	DRAIC	145837	lncRNA
A_24_P316231	chr16:59142361-59142420	ENSG00000245768	AC106793.1	NA	lncRNA
A_24_P216165	chr19:33792943-33792884	ENSG00000245848	CEBPA	1050	protein_coding
A_23_P375494	chr19:33791207-33791148	ENSG00000245848	CEBPA	1050	protein_coding
A_24_P224727	chr19:33791412-33791353	ENSG00000245848	CEBPA	1050	protein_coding
A_32_P30831	chr15:40986615-40986556	ENSG00000245849	RAD51-AS1	100505648	lncRNA
A_32_P145769	chr8:6699869-6699928	ENSG00000245857	GS1-24F4.2	100652791	lncRNA
A_32_P145764	chr8:6699920-6699979	ENSG00000245857	GS1-24F4.2	100652791	lncRNA
A_32_P195501	chr5:087987661-087987602	ENSG00000245864	MEF2C-AS2	109729137	lncRNA
A_32_P849423	chr5:87982795-87982854	ENSG00000245864	MEF2C-AS2	109729137	lncRNA
A_24_P557355	chr5:87972771-87972712	ENSG00000245864	MEF2C-AS2	109729137	lncRNA
A_24_P882871	chr16:27282659-27282718	ENSG00000245888	NSMCE1-DT	400512	lncRNA
A_32_P87191	chr16:27301709-27301768	ENSG00000245888	NSMCE1-DT	400512	lncRNA
A_32_P145639	chr8:67835385-67835326	ENSG00000245910	SNHG6	641638	lncRNA
A_32_P147149	chr5:127276808-127276749	ENSG00000245937	LINC01184	644873	lncRNA
A_32_P135007	chr4:120401708-120401767	ENSG00000245958	AC093752.1	645513	transcribed_unprocessed_pseudogene
A_32_P234780	chr4:120379195-120379254	ENSG00000245958	AC093752.1	645513	transcribed_unprocessed_pseudogene
A_24_P855187	chr4:120382974-120384077	ENSG00000245958	AC093752.1	645513	transcribed_unprocessed_pseudogene
A_24_P469255	chr4:120433557-120433616	ENSG00000245958	AC093752.1	645513	transcribed_unprocessed_pseudogene
A_32_P54260	chr8:99054937-99054996	ENSG00000245970	AP003352.1	NA	lncRNA
A_32_P222225	chr3:125927331-125927390	ENSG00000246022	ALDH1L1-AS2	100862662	lncRNA
A_32_P5376	chr3:131082662-131082721	ENSG00000246082	NUDT16P1	152195	transcribed_unitary_pseudogene
A_24_P626981	chr3:131083311-131083370	ENSG00000246082	NUDT16P1	152195	transcribed_unitary_pseudogene
A_32_P118532	chr8:6263053-6262994	ENSG00000246089	AC016065.1	100287015	lncRNA
A_32_P29149	chr4:100222274-100222333	ENSG00000246090	AP002026.1	100507053	lncRNA
A_24_P892494	chr4:13547877-13547818	ENSG00000246095	LINC01096	NA	lncRNA
A_32_P147696	chr11:115626294-115626235	ENSG00000246100	LINC00900	NA	lncRNA
A_24_P40995	chr1:155607296-155607237	ENSG00000246203	AL353807.3	NA	unprocessed_pseudogene
A_23_P336728	chr11:43880823-43880882	ENSG00000246250	AC087521.2	NA	lncRNA
A_32_P115258	chr11:43888381-43888440	ENSG00000246250	AC087521.2	NA	lncRNA
A_24_P450172	chr8:103265200-103265259	ENSG00000246263	UBR5-AS1	NA	lncRNA
A_24_P929268	chr15:43033653-43033594	ENSG00000246283	AC090510.1	NA	lncRNA
A_32_P82179	chr5:176873059-176873000	ENSG00000246334	PRR7-AS1	NA	lncRNA
A_24_P862083	chr8:57431357-57431298	ENSG00000246430	LINC00968	100507632	lncRNA
A_32_P154091	chr8:23083432-23083491	ENSG00000246582	AC100861.1	389641	lncRNA
A_24_P930169	chr5:175722259-175723306	ENSG00000246596	AC139795.1	NA	transcribed_unprocessed_pseudogene
A_32_P160388	chr8:94225680-94225621	ENSG00000246662	LINC00535	642924	lncRNA
A_24_P624522	chr12:026097877-026097936	ENSG00000246695	RASSF8-AS1	NA	lncRNA
A_32_P144018	chr12:26108002-26107943	ENSG00000246695	RASSF8-AS1	NA	lncRNA
A_23_P432385	chr12:14929276-14929335	ENSG00000246705	H2AJ	55766	protein_coding
A_23_P204277	chr12:14927815-14927874	ENSG00000246705	H2AJ	55766	protein_coding
A_32_P315395	chr17:72206943-72206884	ENSG00000246731	MGC16275	85001	lncRNA
A_24_P500752	chr5:98105846-98105787	ENSG00000246763	RGMB-AS1	503569	lncRNA
A_32_P119754	chr5:98106684-98106625	ENSG00000246763	RGMB-AS1	503569	lncRNA
A_24_P941880	chr15:040213771-040213712	ENSG00000246863	GPR176-DT	100505534	lncRNA
A_24_P682199	chr15:65389177-65389118	ENSG00000246922	UBAP1L	390595	protein_coding
A_32_P82218	chr15:65407339-65407280	ENSG00000246922	UBAP1L	390595	protein_coding
A_24_P481783	chr15:65385408-65385349	ENSG00000246922	UBAP1L	390595	protein_coding
A_32_P112712	chr12:093959378-093959319	ENSG00000246985	SOCS2-AS1	144481	lncRNA
A_23_P426398	chr12:133294080-133294139	ENSG00000247077	PGAM5	192111	protein_coding
A_23_P319719	chr12:133294613-133294672	ENSG00000247077	PGAM5	192111	protein_coding
A_32_P82475	chr14:95999378-95999319	ENSG00000247092	SNHG10	283596	lncRNA
A_24_P886966	chr11:567086-567027	ENSG00000247095	MIR210HG	100506211	lncRNA
A_24_P623553	chr11:000567275-000567335	ENSG00000247095	MIR210HG	100506211	lncRNA
A_32_P121549	chr8:32902058-32902117	ENSG00000247134	AC090204.1	NA	lncRNA
A_23_P150746	chr11:82902077-82902018	ENSG00000247137	AP000873.2	NA	lncRNA
A_24_P388703	chr4:36258205-36258264	ENSG00000247193	AC104078.1	439933	lncRNA
A_24_P816777	chr15:74754090-74754149	ENSG00000247240	UBL7-AS1	440288	lncRNA
A_32_P135517	chr16:71497896-71497955	ENSG00000247324	AC010547.1	NA	lncRNA
A_32_P37461	chr13:96328588-96328529	ENSG00000247400	DNAJC3-DT	100289274	lncRNA
A_32_P64716	chr13:96325182-96325123	ENSG00000247400	DNAJC3-DT	100289274	lncRNA
A_24_P913075	chr12:13106464-13106523	ENSG00000247498	GPRC5D-AS1	100506314	lncRNA
A_24_P677734	chr15:41598019-41598078	ENSG00000247556	OIP5-AS1	729082	lncRNA
A_32_P7783	chr15:041598059-041598000	ENSG00000247556	OIP5-AS1	729082	lncRNA
A_32_P172509	chr15:041593873-041593814	ENSG00000247556	OIP5-AS1	729082	lncRNA
A_32_P67544	chr15:41594065-41594124	ENSG00000247556	OIP5-AS1	729082	lncRNA
A_24_P457226	chr15:041590619-041590560	ENSG00000247556	OIP5-AS1	729082	lncRNA
A_24_P655268	chr15:41591663-41591722	ENSG00000247556	OIP5-AS1	729082	lncRNA
A_32_P191895	chr8:70855144-70855203	ENSG00000247570	SDCBPP2	NA	processed_pseudogene
A_24_P618401	chr5:80535122-80535063	ENSG00000247572	CKMT2-AS1	100131067	lncRNA
A_32_P23319	chr5:080526985-080526926	ENSG00000247572	CKMT2-AS1	100131067	lncRNA
A_24_P937751	chr5:80527689-80527630	ENSG00000247572	CKMT2-AS1	100131067	lncRNA
A_24_P565080	chr11:18621396-18621455	ENSG00000247595	SPTY2D1OS	100506540	protein_coding
A_23_P121265	chr3:52264904-52264046	ENSG00000247596	TWF2	11344	protein_coding
A_23_P108492	chr2:198571975-198572034	ENSG00000247626	MARS2	92935	protein_coding
A_32_P1533	chr5:177045687-177045628	ENSG00000247679	AC139795.2	NA	lncRNA
A_32_P120292	chr4:4544100-4544159	ENSG00000247708	STX18-AS1	100507266	lncRNA
A_24_P341538	chrX:55514566-55514507	ENSG00000247746	USP51	158880	protein_coding
A_32_P9057	chr12:047610231-047610172	ENSG00000247774	PCED1B-AS1	100233209	lncRNA
A_32_P92563	chr5:52410770-52410829	ENSG00000247796	AC008966.1	257396	lncRNA
A_32_P136776	chr15:96812095-96812036	ENSG00000247809	NR2F2-AS1	NA	lncRNA
A_24_P870509	chr15:96702361-96702302	ENSG00000247809	NR2F2-AS1	NA	lncRNA
A_24_P795371	chr15:96812011-96812001	ENSG00000247809	NR2F2-AS1	NA	lncRNA
A_32_P31827	chr5:087579631-087579690	ENSG00000247828	TMEM161B-AS1	100505894	lncRNA
A_32_P43372	chr5:87593641-87593700	ENSG00000247828	TMEM161B-AS1	100505894	lncRNA
A_24_P744148	chr4:110351516-110351457	ENSG00000247950	SEC24B-AS1	100533182	lncRNA
A_32_P8813	chr15:57599800-57599859	ENSG00000247982	LINC00926	283663	lncRNA
A_32_P177797	chr12:120929108-120929049	ENSG00000248008	NRAV	100506668	lncRNA
A_24_P614362	chr4:89649342-89649401	ENSG00000248019	FAM13A-AS1	285512	lncRNA
A_24_P924552	chr15:035844328-035844269	ENSG00000248079	DPH6-DT	NA	lncRNA
A_23_P67188	chr19:41930710-41930769	ENSG00000248098	BCKDHA	593	protein_coding
A_23_P309281	chr19:17927732-17927673	ENSG00000248099	INSL3	3640	protein_coding
A_23_P209006	chr19:17927378-17927322	ENSG00000248099	INSL3	3640	protein_coding
A_24_P532864	chr5:82215551-82215492	ENSG00000248112	AC108174.1	NA	lncRNA
A_24_P545030	chr4:53816857-53816916	ENSG00000248115	AC023154.1	NA	lncRNA
A_23_P3552	chr16:21822139-21822080	ENSG00000248124	RRN3P1	NA	transcribed_unprocessed_pseudogene
A_23_P81158	chr4:100260740-100257881	ENSG00000248144	ADH1C	126	protein_coding
A_24_P476215	chr4:103339850-103339791	ENSG00000248161	AC098487.1	NA	lncRNA
A_32_P61145	chr5:114539842-114539783	ENSG00000248175	NA	NA	NA
A_24_P229911	chr4:154580673-154580732	ENSG00000248208	WDR45P1	NA	processed_pseudogene
A_32_P233091	chr11:61732566-61732881	ENSG00000248223	AC026785.2	NA	lncRNA
A_32_P102439	chr4:20396412-20396471	ENSG00000248228	SLIT2-IT1	100505893	lncRNA
A_24_P76319	chr8:090425223-090425162	ENSG00000248231	KRT8P4	NA	processed_pseudogene
A_24_P923449	chr19:043348200-043348259	ENSG00000248257	PSG10P	NA	transcribed_unprocessed_pseudogene
A_23_P118435	chr17:73164453-73164394	ENSG00000248278	SUMO2P17	105371814	transcribed_processed_pseudogene
A_32_P143778	chr5:063253857-063253798	ENSG00000248285	AC122707.1	NA	lncRNA
A_24_P418590	chr4:166468809-166468750	ENSG00000248327	NOL8P1	NA	processed_pseudogene
A_32_P2377	chr1:1577393-1577334	ENSG00000248333	CDK11B	984	protein_coding
A_24_P355772	chr1:1580099-1580040	ENSG00000248333	CDK11B	984	protein_coding
A_23_P501460	chr1:1578874-1578815	ENSG00000248333	CDK11B	984	protein_coding
A_24_P312915	chr1:1579056-1578997	ENSG00000248333	CDK11B	984	protein_coding
A_23_P403209	chr4:14573782-14478983	ENSG00000248360	LINC00504	201853	lncRNA
A_32_P141708	chr5:179721802-179721861	ENSG00000248367	AC008610.1	NA	lncRNA
A_32_P203408	chr4:189082020-189082079	ENSG00000248370	LINC02434	105377606	lncRNA
A_24_P191931	chr5:140308286-140308345	ENSG00000248383	PCDHAC1	56135	protein_coding
A_32_P173571	chr5:29382042-29381983	ENSG00000248391	LINC02064	NA	lncRNA
A_23_P91783	chr22:45243928-45244868	ENSG00000248405	PRR5-ARHGAP8	553158	protein_coding
A_24_P384210	chr15:064821136-064821072	ENSG00000248415	GAPDHP61	NA	processed_pseudogene
A_24_P230009	chr4:010480354-010480294	ENSG00000248419	AC110768.1	NA	processed_pseudogene
A_24_P84482	chr8:015546850-015546789	ENSG00000248423	AC100850.1	NA	processed_pseudogene
A_32_P43349	chr15:95831595-95831536	ENSG00000248441	LINC01197	400456	lncRNA
A_24_P493116	chr4:024773600-024773664	ENSG00000248444	HNRNPA1P65	NA	processed_pseudogene
A_24_P177531	chr5:140806741-140806800	ENSG00000248449	PCDHGB8P	56120	transcribed_unitary_pseudogene
A_32_P85405	chr5:17441664-17441723	ENSG00000248455	LINC02217	101929544	lncRNA
A_24_P838797	chr5:175477233-175477174	ENSG00000248469	AC139491.1	100996385	lncRNA
A_24_P299034	chr21:30734113-30734172	ENSG00000248476	BACH1-IT1	NA	lncRNA
A_23_P358564	chr5:93076079-93076020	ENSG00000248483	POU5F2	134187	protein_coding
A_32_P144390	chr1:161249350-161249291	ENSG00000248485	PCP4L1	654790	protein_coding
A_32_P214665	chr1:161255021-161255080	ENSG00000248485	PCP4L1	654790	protein_coding
A_24_P187938	chr5:15192316-15192257	ENSG00000248486	NA	NA	NA
A_23_P69267	chr3:52014950-52015009	ENSG00000248487	ABHD14A	25864	protein_coding
A_24_P932680	chr5:98266306-98266365	ENSG00000248489	LINC02062	102724810	lncRNA
A_32_P453191	chr6:28543586-28543527	ENSG00000248496	NA	NA	NA
A_24_P802562	chr8:047503771-047503712	ENSG00000248498	ASNSP1	389652	transcribed_unprocessed_pseudogene
A_32_P49284	chr8:047490917-047490858	ENSG00000248498	ASNSP1	389652	transcribed_unprocessed_pseudogene
A_24_P127425	chr4:125357318-125357259	ENSG00000248506	TUBAP10	NA	processed_pseudogene
A_32_P43409	chr15:40356668-40356727	ENSG00000248508	SRP14-AS1	100131089	lncRNA
A_24_P902042	chr5:60993782-60993451	ENSG00000248529	AC026746.1	101928651	lncRNA
A_24_P849004	chr5:60954333-60954301	ENSG00000248529	AC026746.1	101928651	lncRNA
A_32_P147797	chr8:009056579-009056638	ENSG00000248538	AC022784.1	157273	lncRNA
A_23_P92520	chr4:165118708-165118649	ENSG00000248546	ANP32C	23520	processed_pseudogene
A_32_P63630	chr14:057421107-057421048	ENSG00000248550	OTX2-AS1	NA	lncRNA
A_24_P669271	chr5:89454227-89454168	ENSG00000248555	LINC01339	NA	lncRNA
A_24_P7750	chr5:146086546-146086485	ENSG00000248568	KRT8P48	NA	processed_pseudogene
A_24_P811954	chr5:056614892-056614833	ENSG00000248586	AC025470.1	NA	processed_pseudogene
A_24_P914043	chr5:175613323-175613264	ENSG00000248596	AC139491.2	NA	lncRNA
A_32_P153589	chr5:175602671-175602612	ENSG00000248596	AC139491.2	NA	lncRNA
A_32_P30891	chr5:175575045-175574843	ENSG00000248596	AC139491.2	NA	lncRNA
A_24_P526190	chr5:175600462-175600403	ENSG00000248596	AC139491.2	NA	lncRNA
A_24_P465318	chr5:175602572-175602631	ENSG00000248596	AC139491.2	NA	lncRNA
A_24_P418744	chr4:025507803-025507862	ENSG00000248608	AC133963.1	NA	processed_pseudogene
A_24_P255914	chr4:170754350-170754409	ENSG00000248625	AC079768.1	NA	processed_pseudogene
A_32_P889903	chr12:119826004-119825945	ENSG00000248636	AC002070.1	NA	lncRNA
A_32_P187143	chr12:120080756-120080815	ENSG00000248636	AC002070.1	NA	lncRNA
A_32_P115717	chr5:116791124-116807629	ENSG00000248663	LINC00992	NA	lncRNA
A_23_P15233	chr11:071510903-071510961	ENSG00000248671	ALG1L9P	285407	lncRNA
A_32_P721983	chr4:113377727-113377786	ENSG00000248697	TOX4P1	NA	processed_pseudogene
A_24_P264413	chr5:015450915-015450974	ENSG00000248699	AC114964.1	NA	processed_pseudogene
A_24_P264416	chr5:015451115-015451178	ENSG00000248699	AC114964.1	NA	processed_pseudogene
A_32_P218785	chr12:131782241-131782182	ENSG00000248703	LINC02415	107161159	lncRNA
A_24_P450285	chr11:119061446-119061130	ENSG00000248712	CCDC153	283152	protein_coding
A_23_P413952	chr5:55761284-55761225	ENSG00000248727	LINC01948	102467147	lncRNA
A_23_P138881	chr11:66329598-66329745	ENSG00000248746	ACTN3	89	protein_coding
A_24_P84873	chr5:055571506-055571447	ENSG00000248781	PSMC1P4	NA	processed_pseudogene
A_32_P55450	chr4:147030896-147030837	ENSG00000248809	LINC01095	100505545	lncRNA
A_24_P712433	chr4:147032536-147032477	ENSG00000248809	LINC01095	100505545	lncRNA
A_32_P54160	chr4:142246012-142244770	ENSG00000248810	LINC02432	100507639	lncRNA
A_24_P238286	chr4:093104575-093104512	ENSG00000248817	PMPCAP1	NA	processed_pseudogene
A_24_P153542	chr1:54635762-54635703	ENSG00000248835	NA	NA	NA
A_32_P147514	chr4:023042563-023042622	ENSG00000248837	AC097512.1	NA	lncRNA
A_24_P320163	chr4:74920451-74920392	ENSG00000248848	PPBPP2	10895	transcribed_unprocessed_pseudogene
A_24_P101261	chr5:055135023-055134963	ENSG00000248854	HNRNPH1P3	NA	processed_pseudogene
A_32_P20686	chr8:93730629-93712161	ENSG00000248858	FLJ46284	441369	lncRNA
A_32_P12327	chr4:53527427-53527486	ENSG00000248866	USP46-DT	NA	lncRNA
A_32_P170564	chr4:171961962-171976541	ENSG00000248872	LINC02431	100506122	lncRNA
A_32_P781679	chr5:24178247-24178306	ENSG00000248874	C5orf17	439936	lncRNA
A_24_P333558	chr5:118463988-118464047	ENSG00000248885	AC118465.1	NA	processed_pseudogene
A_32_P115050	chr4:145564837-145564778	ENSG00000248890	HHIP-AS1	646576	lncRNA
A_23_P206120	chr15:33066142-33066083	ENSG00000248905	FMN1	342184	protein_coding
A_32_P180825	chr15:33058260-33058201	ENSG00000248905	FMN1	342184	protein_coding
A_32_P129243	chr5:270012-269953	ENSG00000248925	AC021087.1	NA	lncRNA
A_24_P733083	chr4:078879856-078879797	ENSG00000248926	AC114801.2	NA	processed_pseudogene
A_24_P15973	chr4:103650781-103650720	ENSG00000248971	KRT8P46	NA	processed_pseudogene
A_32_P104023	chr5:1959212-1959271	ENSG00000248994	AC124852.1	105374618	lncRNA
A_32_P63342	chr5:114727453-114727512	ENSG00000249026	CTNNA1P1	NA	processed_pseudogene
A_24_P812172	chr5:114725639-114725580	ENSG00000249026	CTNNA1P1	NA	processed_pseudogene
A_24_P213594	chr5:140240726-140240667	ENSG00000249034	NA	NA	NA
A_23_P362228	chr1:23698088-23698147	ENSG00000249087	ZNF436-AS1	NA	lncRNA
A_32_P112677	chr5:175477273-175477214	ENSG00000249109	AC140125.2	NA	lncRNA
A_23_P349771	chr19:36115710-36115769	ENSG00000249115	HAUS5	23354	protein_coding
A_32_P68381	chr5:139121010-139120951	ENSG00000249131	PSD2-AS1	NA	lncRNA
A_24_P927716	chr4:185719599-185719540	ENSG00000249138	SLED1	643036	transcribed_processed_pseudogene
A_24_P192017	chr6:167341865-167341806	ENSG00000249141	AL159163.1	NA	protein_coding
A_24_P187407	chr5:72706074-72706135	ENSG00000249149	AC099522.1	NA	transcribed_processed_pseudogene
A_32_P21794	chr14:045552325-045552384	ENSG00000249163	AL121809.1	105370474	lncRNA
A_24_P84698	chr17:048016567-048016628	ENSG00000249176	AC027801.3	NA	processed_pseudogene
A_32_P128409	chr12:129595620-129595679	ENSG00000249196	TMEM132D-AS1	283352	lncRNA
A_24_P50390	chr5:029003397-029003455	ENSG00000249226	SUCLG2P4	NA	processed_pseudogene
A_24_P928931	chr15:65200122-65200181	ENSG00000249240	AC069368.1	NA	protein_coding
A_32_P103678	chr4:083404625-083404566	ENSG00000249242	TMEM150C	441027	protein_coding
A_23_P110412	chr4:83405845-83405786	ENSG00000249242	TMEM150C	441027	protein_coding
A_24_P518369	chr4:146545763-146545704	ENSG00000249245	NCOA4P3	NA	processed_pseudogene
A_24_P886065	chr12:126446881-126446822	ENSG00000249267	LINC00939	400084	lncRNA
A_23_P81327	chr5:60506766-60506707	ENSG00000249279	LINC02057	105378992	lncRNA
A_32_P42406	chr5:43587197-43587138	ENSG00000249286	AMD1P3	NA	processed_pseudogene
A_32_P210232	chr5:173956853-173956912	ENSG00000249306	LINC01411	NA	lncRNA
A_32_P72887	chr5:173814244-173814303	ENSG00000249306	LINC01411	NA	lncRNA
A_32_P27144	chr4:80132894-80132953	ENSG00000249307	LINC01088	NA	lncRNA
A_32_P101623	chr4:80229716-80229775	ENSG00000249307	LINC01088	NA	lncRNA
A_24_P558135	chr8:80714853-80714912	ENSG00000249328	AC036214.1	101927040	lncRNA
A_32_P78036	chr12:127485143-127460446	ENSG00000249345	LINC02405	101927592	lncRNA
A_32_P38153	chr6:33859566-33859507	ENSG00000249346	LINC01016	100507584	lncRNA
A_24_P824578	chr5:033502436-033502495	ENSG00000249360	TOMM40P3	NA	processed_pseudogene
A_24_P925013	chr8:128745383-128745442	ENSG00000249375	CASC11	100270680	lncRNA
A_32_P43769	chr4:59853184-59853125	ENSG00000249382	LINC02619	105377245	lncRNA
A_32_P201329	chr8:76136226-76136167	ENSG00000249395	CASC9	101805492	lncRNA
A_32_P111293	chr5:10494196-10494137	ENSG00000249396	LINC02212	101929412	lncRNA
A_23_P110473	chr5:70264650-70264591	ENSG00000249437	NAIP	4671	protein_coding
A_24_P72139	chr5:70275815-70275756	ENSG00000249437	NAIP	4671	protein_coding
A_24_P283221	chr5:70265288-70265229	ENSG00000249437	NAIP	4671	protein_coding
A_24_P281374	chr5:079584590-079584650	ENSG00000249438	KRT18P45	NA	processed_pseudogene
A_24_P510896	chr4:157564713-157564772	ENSG00000249479	AC096736.2	NA	lncRNA
